,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.external_song_info,music.binded_challenge_id,bodydance_score,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,fyp_location,hashtags,hash_duet,hash_foryou,hash_foryoupage,hash_funny,hash_fyp,hash_fypシ,hash_parati,hash_tiktok,hash_trending,hash_viral
2,US,7075402262323006763,1647370466, ,6754719580977382406,Roy Veal,"Comedian. KAΨ♦️😂🎥  
IG: SmoothAssRoy
Hit me up for PROMO",0,False,https://www.tiktok.com/@smoothassroy/video/7075402262323006763?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075402262323006763&source=h5_m,1233329,2200,10127,376,218083,7075402247634438955,7075402247634438955,72,7075402247634438955,original sound - smoothassroy,Roy Veal,6.754719580977382e+18,Roy Veal,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7075402250646080298.mp3,,False,False,[],0,0,,,,,Anguilla,,0,0,0,0,0,0,0,0,0,0
3,US,7093310235900677418,1651539988,We couldn’t with the facial expression 😆 #oneleg #onelege #dance #africandance #sonrisasorthodontics #fyp #viral,6754347716669703174,Sonrisasorthodontics,"📍Austin, Tx
Braces l Aligners l implants",0,False,https://www.tiktok.com/@sonrisasorthodontics/video/7093310235900677418?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093310235900677418&source=h5_m,3080754,2967,4223,8146,140776,7070604752014428974,7070604752014428974,72,7070604752014428974,One Lege (Contains music from: One Leg - Jay Hover),"Contains music from: ""One Leg""",6.791090497566918e+18,Jay Hover,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7070604774584781614.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c26edb710fd800b34a4f3f7dafbef7d9.json,False,False,[],0,0,Jay Hover,One Leg,One Lege (Contains music from: One Leg - Jay Hover),"Contains music from: ""One Leg""",Anguilla,#oneleg #onelege #dance #africandance #sonrisasorthodontics #fyp #viral,0,0,0,0,1,0,0,0,0,1
4,US,7102658673952001326,1653716592,Hell is real this life isn’t forever 💔,6717694739557401605,DISCIPLE 🦍,Jesus Christ is all you NEED,0,False,https://www.tiktok.com/@apostlechris7/video/7102658673952001326?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102658673952001326&source=h5_m,466438,6550,6273,4978,125549,7102658586559613739,7102658586559613739,72,7102658586559613739,original sound - apostlechris7,DISCIPLE 🦍,6.717694739557402e+18,DISCIPLE 🦍,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7102658667895343915.mp3,,False,False,[],0,0,,,,,Anguilla,,0,0,0,0,0,0,0,0,0,0
5,GB,7102375783116639493,1653650728,Or shop at www.luxbeautyessentials.com #fyp,6797408861084861445,LuxBeautyEssentials,"ONLY ACCOUNT 
Wigs & Hair Accessories
✨Small Business✨
luxbeautyessentials.com",0,False,https://www.tiktok.com/@luxbeautyessentials/video/7102375783116639493?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102375783116639493&source=h5_m,749,0,0,0,98,7092028069568940806,7092028069568940806,72,7092028069568940806,original sound - fabziiz (Contains music from: Wait For U - Lena L.),"Contains music from: ""Wait For U""",6.611153858105524e+18,Fabziiz,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7092030976460704517.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/6a52fbbde3afd4638320aa1fbc39fef5.json,False,False,[],0,0,Lena L.,Wait For U,original sound - fabziiz (Contains music from: Wait For U - Lena L.),"Contains music from: ""Wait For U""",Anguilla,#fyp,0,0,0,0,1,0,0,0,0,0
6,US,7102640375596158254,1653712331,im scared,6789043831502390277,The Scotts,"IG: kristy.sarah
thescotts@a3artistsagency.com",0,False,https://www.tiktok.com/@itsthescotts/video/7102640375596158254?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102640375596158254&source=h5_m,617410,759,1003,499,115695,7102640318855662379,7102640318855662379,72,7102640318855662379,original sound - itsthescotts,The Scotts,6.78904383150239e+18,The Scotts,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7102640368767732526.mp3,,False,False,[],0,0,,,,,Anguilla,,0,0,0,0,0,0,0,0,0,0
7,US,7097795119943798058,1652584207,#pov: He is in a secret relationship but she exposes them… #fyp #foryou #fypシ #viral,6679609615574320134,T4TheOfficial ✪,";)
info.T4TheOfficial@gmail.com
🦋Add my socials🦋
Link below",0,False,https://www.tiktok.com/@t4theofficial/video/7097795119943798058?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097795119943798058&source=h5_m,886481,388,765,9446,129253,6847416063895227141,6847416063895227141,72,6847416063895227141,omg hes not her boyfriend (Contains music from: boyfriend - Ariana Grande & Social House),"Contains music from: ""boyfriend""",6.836674622864983e+18,that 70s show edits,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6847416037227498246.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e5178e84ca9c284d3a15d48a8774d641.json,False,False,[],0,0,Ariana Grande & Social House,boyfriend,omg hes not her boyfriend (Contains music from: boyfriend - Ariana Grande & Social House),"Contains music from: ""boyfriend""",Anguilla,#pov: #fyp #foryou #fypシ #viral,0,1,0,0,1,1,0,0,0,1
0,US,7096312391071419694,1652238982,@lilcash_92 #FindYourEdge #APIFamily #fyp #funny,213111857245487104,Vibesswithalee,Follow me <3,0,False,https://www.tiktok.com/@no.feet.pics09/video/7096312391071419694?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096312391071419694&source=h5_m,2368684,9199,38835,28097,334953,7096312770873887530,7096312770873887530,72,7096312770873887530,original sound - no.feet.pics09,Vibesswithalee,2.131118572454871e+17,Vibesswithalee,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7096313030576753451.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/95a286d3034c7f645ee0e6fb02db9033.json,False,False,[],0,0,,,,,Anguilla,#FindYourEdge #APIFamily #fyp #funny,0,0,0,1,1,0,0,0,0,0
1,GB,7094997198026394886,1651932766,How many of these have you had? #fyp #for #signs #spirits #foryoupage #foryou,6603754179604316165,The Paranormal Emporium,"⚠️I will NEVER message you offering a reading⚠️

👇🏼LINK BELOW FOR READINGS👇🏼",0,False,https://www.tiktok.com/@theparanormalemporium/video/7094997198026394886?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094997198026394886&source=h5_m,2199292,4604,10104,2108,127950,6833934234948732941,6833934234948732941,25,6833934234948732941,Get You The Moon,Kina,,,True,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/7bb0a250720f4a7f9be6a49574d518ab,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/9bf325e67b3a484893faf2054ca32e51,True,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1470415871', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Anguilla,#fyp #for #signs #spirits #foryoupage #foryou,0,1,1,0,1,0,0,0,0,0
2,US,7078814493668642090,1648164935,#fyp#loyaltytest#iceyxavier,6653469519913631750,ICEYXAVIER,dm me @iceyxavier,0,False,https://www.tiktok.com/@iceyxavier/video/7078814493668642090?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078814493668642090&source=h5_m,13172276,2023,1072,162,1492364,7078814482876599086,7078814482876599086,72,7078814482876599086,original sound - iceyxavier,ICEYXAVIER,6.653469519913632e+18,ICEYXAVIER,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7078814499448326955.mp3,,False,False,[],0,0,,,,,Anguilla,#fyp#loyaltytest#iceyxavier,0,0,0,0,1,0,0,0,0,0
3,US,7074608684810276142,1647185694,Mark lost his face from bread mold. 😭#rip #breadmold #inspiring #heartwarming,6829711448815698949,Mitch Summers,"Sharing the best stories in the world. 
500M views 
mitch@mitchsummersmedia.com",0,False,https://www.tiktok.com/@mitch.summers/video/7074608684810276142?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7074608684810276142&source=h5_m,15590857,17050,108177,589,1388514,7074608652568595243,7074608652568595243,72,7074608652568595243,original sound - mitch.summers,Mitch Summers,6.829711448815699e+18,Mitch Summers,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7074608685938477870.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c957ffd690f0b9e1feb3a6d6e21b589c.json,False,False,[],0,0,,,,,Anguilla,#rip #breadmold #inspiring #heartwarming,0,0,0,0,0,0,0,0,0,0
4,US,7087328023590128942,1650147146,#frappe #frappetiktok,6847678447252177926,ClassyAshley,"🧊Ashley R Bucks ☕
🤗Hey my lil Coffee Beans🤗
❤Blessed🙏🏾
Amazon Pg. Below👇🏾",0,False,https://www.tiktok.com/@classyashley94/video/7087328023590128942?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7087328023590128942&source=h5_m,2496904,1241,488,2226,140529,7087328098068253483,7087328098068253483,72,7087328098068253483,original sound - classyashley94,ClassyAshley,6.847678447252178e+18,ClassyAshley,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7087328120956635946.mp3,,False,False,[],0,0,,,,,Anguilla,#frappe #frappetiktok,0,0,0,0,0,0,0,0,0,0
5,US,7103178464420842795,1653837615,@Harley Xavier,6727801943350199301,Canon Ryder,Golden retriever vibes,0,False,https://www.tiktok.com/@canonryder/video/7103178464420842795?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103178464420842795&source=h5_m,181905,102,117,43,37842,7075928127360240430,7075928127360240430,72,7075928127360240430,original sound - danae_jones (Contains music from: A&d - Alas),"Contains music from: ""A&d""",6.797925175755458e+18,Thereal_danae,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7075928161380272939.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/1f87a312876f12713dcbbdb03b8e7597.json,False,False,[],0,0,Alas,A&d,original sound - danae_jones (Contains music from: A&d - Alas),"Contains music from: ""A&d""",Anguilla,,0,0,0,0,0,0,0,0,0,0
6,US,7096983461952605486,1652395228,Did i skip a day?,6679120229636178950,tommydraws,"Talented🈯️Perfect🈳️Humble
1.4M?
 want to be friends? dm open
🔻Follow me🔻",0,False,https://www.tiktok.com/@tommydraws/video/7096983461952605486?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096983461952605486&source=h5_m,357351,174,560,248,13604,6840683379994659589,6840683379994659589,72,6840683379994659589,original sound - 667cult,CIEGO.VER,6.269846643856179e+16,CIEGO.VER,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6840683357949414150.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/53e359a8176ee0259a2acf33ad6853e7.json,False,False,[],0,0,,,,,Anguilla,,0,0,0,0,0,0,0,0,0,0
7,US,7091792750667975982,1651186671,N is. 🙄#fyp,6532083455033884673,Sipping 🍵,"I just post random tea hunny 💀😂😂😂🍵🍵🍵🍵🍵
Sub to yt & ig in bio ❤️",0,False,https://www.tiktok.com/@if1ght4min3ho3/video/7091792750667975982?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091792750667975982&source=h5_m,257069,132,1756,125,45196,6916407808804031237,6916407808804031237,72,6916407808804031237,original sound - supremeaudiozz,officialsupremeaudioz,1.6596064899516416e+17,officialsupremeaudioz,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6916407624263043845.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/8ddb4e72c567a7accea1ededc3df85b6.json,False,False,[],0,0,,,,,Anguilla,#fyp,0,0,0,0,1,0,0,0,0,0
0,AI,7091837205362101510,1651197026,#foryou #fyp,6963791979478713350,YOUVID,,0,False,https://www.tiktok.com/@youv.id/video/7091837205362101510?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091837205362101510&source=h5_m,61786,60,141,160,1673,7091837155257289478,7091837155257289478,72,7091837155257289478,original sound - youv.id,YOUVID,6.963791979478713e+18,YOUVID,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7091837165604621062.mp3,,False,False,[],0,0,,,,,Anguilla,#foryou #fyp,0,1,0,0,1,0,0,0,0,0
1,AI,7076451914606562565,1647614855,#Aqui en una tienda🤣🤣🇩🇴🇨🇼🇧🇶🇺🇸🇦🇼🇵🇦🇺🇾🇻🇪🇨🇰🇭🇹🇧🇷🇬🇹🇸🇻🇨🇴🇳🇱🇨🇺🇬🇳🇪🇸🇨🇮🇦🇷🇭🇳🇵🇪🇧🇴🇵🇷🇪🇨#parati #foryou #viral,6812389567015420934,Junior Polanco,,0,False,https://www.tiktok.com/@juniorpolanco44/video/7076451914606562565?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076451914606562565&source=h5_m,322493,501,710,766,11406,7076451903793892102,7076451903793892102,72,7076451903793892102,original sound - juniorpolanco44,Junior Polanco,6.812389567015421e+18,Junior Polanco,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7076451918691781381.mp3,,False,False,[],0,0,,,,,Anguilla,#Aqui #parati #foryou #viral,0,1,0,0,0,0,1,0,0,1
2,US,7087887710236527918,1650277464,This is how we end world hunger! 🤩🌱 #lifehacks #DIY #howto #cucumber #Sustainability #plants #planttok #planttips #plantbased #gardening101 #garden #plantsoftiktok #cookinghacks #recipes #learnfromme,6807572117460567046,Armen Adamjan,"creativeexplained@gmail.com
💥My Official Hack Books!💥
👇Tap Here to Order👇",0,False,https://www.tiktok.com/@creative_explained/video/7087887710236527918?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7087887710236527918&source=h5_m,16743640,7084,126751,69816,1546817,7087887502111197998,7087887502111197998,72,7087887502111197998,original sound - creative_explained,Armen Adamjan,6.807572117460567e+18,Armen Adamjan,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7087887697670343467.mp3,,False,False,[],0,0,,,,,Anguilla,#lifehacks #DIY #howto #cucumber #Sustainability #plants #planttok #planttips #plantbased #gardening101 #garden #plantsoftiktok #cookinghacks #recipes #learnfromme,0,0,0,0,0,0,0,0,0,0
3,US,7073273578069708074,1646874840,Money bath bomb 💣  💰 ???  #payme #money #rich #surprise #stpatricksday #bath #bathbomb #$$$ #fun #awesome #free,6826356603253261318,Heather,"🌈Bath bomb maker, best mama, free spirit, kick ass woman",0,False,https://www.tiktok.com/@thecosmiccompany/video/7073273578069708074?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073273578069708074&source=h5_m,3257307,1881,1059,148,166879,7073274210709179179,7073274210709179179,72,7073274210709179179,original sound - thecosmiccompany,Heather,6.826356603253261e+18,Heather,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7073274254942538542.mp3,,False,False,[],0,0,,,,,Anguilla,#payme #money #rich #surprise #stpatricksday #bath #bathbomb #$$$ #fun #awesome #free,0,0,0,0,0,0,0,0,0,0
4,FR,7084603718594809093,1649512845,#biggie #popsmoke #dmx,7053210026601825286,XxxTentatcion,Salut à tous fan de xxxtentacion.Xxxtentacion le meilleur rappeur 👑😭❤️,0,False,https://www.tiktok.com/@_xxxtentacion_380/video/7084603718594809093?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7084603718594809093&source=h5_m,5429941,845,588,528,265089,7084603698952866566,7084603698952866566,72,7084603698952866566,original sound - _xxxtentacion_380,XxxTentatcion,7.053210026601825e+18,XxxTentatcion,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7084603714530446086.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/fe45beb51c60c96e2e96942f0f8a78dc.json,False,False,[],0,0,,,,,Anguilla,#biggie #popsmoke #dmx,0,0,0,0,0,0,0,0,0,0
5,US,7100615376836332842,1653240849,#EasyRecipes #duet with @faithsfresh,26033542,Tega “Reacts” Orhorhoro,"The Continue Girl 🌼💛
Aspiring to make people happy
📱Playcheerleader on IG",0,False,https://www.tiktok.com/@tegareacts/video/7100615376836332842?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100615376836332842&source=h5_m,977639,163,201,433,75534,7083589250779777798,7083589250779777798,72,7083589250779777798,original sound - edit_sonnng (Contains music from: Rover (feat. DTG) - S1mba),"Contains music from: ""Rover (feat. DTG)""",7.006581600691701e+18,edit_sonnng,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7083589237739653894.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/6e27d027539dfe5dbb8eda3975282631.json,False,False,[],0,0,S1mba,Rover (feat. DTG),original sound - edit_sonnng (Contains music from: Rover (feat. DTG) - S1mba),"Contains music from: ""Rover (feat. DTG)""",Anguilla,#EasyRecipes #duet,1,0,0,0,0,0,0,0,0,0
6,US,7081720603094338862,1648841567,Braces off = no more worrying about another broken bracket 🥳 #bracesoff,6738675971962061829,Dr. Bar | Orthodontist,"🦷 Board Certified Orthodontist 🦷
Adventure Ortho TX
💕 Follow me on YouTube ⤵️",0,False,https://www.tiktok.com/@drbarthebracesdoc/video/7081720603094338862?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081720603094338862&source=h5_m,918567,269,89,631,25085,6740248251825391617,6740248251825391617,10033,6740248251825391617,Forever,Labrinth,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/76620b22fa6148fc8a0f236baff8f4b8,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/304fcf7798304e4b80402c83784c0348,True,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1481092680', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Anguilla,#bracesoff,0,0,0,0,0,0,0,0,0,0
7,US,7078769802327674154,1648154530,Reply to @dorathythiakosgass when your baby cries after they hurt you. #drama #funny,6803065893754438662,Alissa Draper,"🙌There is nothing that our God can't do🙌
3under3 Mama+LuckyFewCrew",0,False,https://www.tiktok.com/@alissadraper/video/7078769802327674154?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078769802327674154&source=h5_m,13793587,26545,11398,12945,1578042,7078769800033471274,7078769800033471274,72,7078769800033471274,original sound - alissadraper,Alissa Draper,6.803065893754439e+18,Alissa Draper,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7078769801824422699.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/14b549140995e362d09551ccc0eef6b0.json,False,False,[],0,0,,,,,Anguilla,#drama #funny,0,0,0,1,0,0,0,0,0,0
0,US,7080016048875031854,1648444695,"Had to upgrade my door knob, before I go out of town for my bday… tiktok made me buy it… #fyp #fingerprintlock #upgrade",6807502964094960646,Breanna Trenay,"P O Box 26651 
Las Vegas NV 89126 
$Breecashapp",0,False,https://www.tiktok.com/@breanna.trenay/video/7080016048875031854?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080016048875031854&source=h5_m,17204327,9335,68745,3400,2340971,7019727257337874434,7019727257337874434,10033,7019727257337874434,Sleazy Flow,SleazyWorld Go,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/31790554b5144657bd901b5502738eba,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/69a0f1f7363d4e17bc370c53dace512f,False,True,[],0,0,,,,,Anguilla,#fyp #fingerprintlock #upgrade,0,0,0,0,1,0,0,0,0,0
1,US,7102100767221321002,1653586694,Reply to @vlyvniku I’m here willingly and that’s my queen #reply,6984097241485067270,King quran 🤴🏾,If you have a small business and want a s/o P.O. Box 3091 Rome ga 30164,0,False,https://www.tiktok.com/@kingqurannewpage/video/7102100767221321002?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102100767221321002&source=h5_m,2800795,8163,1066,596,157003,6737928922438077190,6737928922438077190,74,6737928922438077190,Sunset Lover,Petit Biscuit,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/219ec7c79e4a4031bd0d0b2bad9e3dbb,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/05dd1c09e1d34e61846399673479e680,True,True,[],0,0,,,,,Anguilla,#reply,0,0,0,0,0,0,0,0,0,0
2,US,7086918488702373122,1650051795,#stitch with @smiletilo #PassTheBIC #fyp #jamaicantiktok🇯🇲viral #jamaicantiktok #trending #jamaicancomedy  #caribbeantiktokeurs #wickedgyalsettingz #fypシ #foryou #embarrasing,4185684,Bashawna Parris,"Fb: Brooke Valentine 
IG: Bashawna_Parris
Subscribe to my YT:Bashawna Parris",0,False,https://www.tiktok.com/@bashawnaparris/video/7086918488702373122?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086918488702373122&source=h5_m,2374409,5261,7965,11607,413072,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Anguilla,#stitch #PassTheBIC #fyp #jamaicantiktok🇯🇲viral #jamaicantiktok #trending #jamaicancomedy #caribbeantiktokeurs #wickedgyalsettingz #fypシ #foryou #embarrasing,0,1,0,0,1,1,0,0,1,1
3,US,7076834552429268266,1647703945,Y’all Know I Love Me A Heart💗 @KweenK 💅🏽 #southjerseyhairstylist #southjersey #jerseyhairstylist #braid #hairstylist #knotless #knotlessbraids #heart #heartbraid #hearttutorial,1602729,StyledByJanyaa,"📍NYC/SOUTH JERSEY HAIRBRAIDER
IG:StyledByJanyaa
✨Main Page @shanairjanyaa
200K?",0,False,https://www.tiktok.com/@styledbyjanyaa/video/7076834552429268266?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076834552429268266&source=h5_m,9640251,1422,2149,23676,394626,6925763804747810817,6925763804747810817,10033,6925763804747810817,Drive You 2 (Jersey Club),Retroj,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/c031bbe659e342e18b5d645b4300ec1b,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/79f4b228e4874a9da9ff56156baf1810,False,True,[],0,0,,,,,Anguilla,#southjerseyhairstylist #southjersey #jerseyhairstylist #braid #hairstylist #knotless #knotlessbraids #heart #heartbraid #hearttutorial,0,0,0,0,0,0,0,0,0,0
4,US,7087300407071919403,1650140716,Nicki’s beats pill😭😂 #nickiminaj #EasyWithAdobeExpress #queenofrap #viral #fyp #queen #hiphop #rap #fyp #fypシ,6967733246529537030,MRS. PETTY,Nicki Minaj Fanpage🦄,0,False,https://www.tiktok.com/@iconicnm/video/7087300407071919403?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7087300407071919403&source=h5_m,5068302,1949,1985,19104,638118,7087300379737639723,7087300379737639723,72,7087300379737639723,original sound - iconicnm,MRS. PETTY,6.967733246529537e+18,MRS. PETTY,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7087300405654260523.mp3,,False,False,[],0,0,,,,,Anguilla,#nickiminaj #EasyWithAdobeExpress #queenofrap #viral #fyp #queen #hiphop #rap #fyp #fypシ,0,0,0,0,2,1,0,0,0,1
5,US,7080247364589505838,1648498552,😩😩😩 #foryou #fypシ #viral #trending #fyp,7043816694129427462,BFG,"Man’s a Menace 🤪
All Jokes 😂 and Just Jokes 🤣
18 + ‼️
Back-Up @bfg.tv2",0,False,https://www.tiktok.com/@bfg.tv/video/7080247364589505838?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080247364589505838&source=h5_m,2178195,6488,26078,859,128269,7038961045570259713,7038961045570259713,24,7038961045570259713,original sound - minh_9388 (Contains music from: 这是什么 - 创作灵感),"Contains music from: ""这是什么""",6.942467852557354e+18,Minh_9388,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7038961043497814786.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/3aa9f7066500cae70352f68460d49c75.json,False,False,[],0,0,创作灵感,这是什么,original sound - minh_9388 (Contains music from: 这是什么 - 创作灵感),"Contains music from: ""这是什么""",Anguilla,#foryou #fypシ #viral #trending #fyp,0,1,0,0,1,1,0,0,1,1
6,US,7079877054522494250,1648412332,Lord have mercy 🤣🤣@Jade Thomas @Problem Child what’s happening 😂#fyp #UnsealTheMeal #OscarsAtHome #InstaxChallenge #WomenOwnedBusiness #BridgertonScandal #foryoupage,6871750970150814725,Candance Ford,"She is queen 👸🏾 
Rip Dad🕊💔🙌🏾
Happily Married🤞🏾💍
BoyMom💙
♓️♓️",0,False,https://www.tiktok.com/@candanceford19/video/7079877054522494250?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079877054522494250&source=h5_m,1826706,1467,17834,39,85158,7060947485514255151,7060947485514255151,72,7060947485514255151,original sound - k.lanoire (Contains music from: Spell Juice - Juice),"Contains music from: ""Spell Juice""",15923381.0,K.LaNoiré,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7060947508964444974.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e2ae44b9e20be15abfd5c105ade998c0.json,False,False,[],0,0,Juice,Spell Juice,original sound - k.lanoire (Contains music from: Spell Juice - Juice),"Contains music from: ""Spell Juice""",Anguilla,#fyp #UnsealTheMeal #OscarsAtHome #InstaxChallenge #WomenOwnedBusiness #BridgertonScandal #foryoupage,0,0,1,0,1,0,0,0,0,0
