,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.external_song_info,music.binded_challenge_id,bodydance_score,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,fyp_location,hashtags,hash_aruba,hash_asmr,hash_blowthisup,hash_foryou,hash_foryoupage,hash_fyp,hash_fypシ,hash_parati,hash_storytime,hash_viral
6,US,7079084921683332395,1648227900,Chef Duce teaches you how to cook Beef Cheeks! #beefcheeks #beefcheekrecipes #bbq #bbqtok #bbqbeef #beefcheek #bbqrecipes #meatlovers #bbqtips #smokedmeat #smokedbbq #bbqsmoker #bbqsmokerlife #bbqkitchen,6961806137139364869,sbrcatering,"🥩 Welcome to Sweet Baby Ray’s Catering!
👨‍🍳 Cooking, Catering, and BBQ vids",0,False,https://www.tiktok.com/@sweetbabyrayscatering/video/7079084921683332395?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079084921683332395&source=h5_m,3134169,1248,3925,2586,252514,6768784033171130370,6768784033171130370,10036,6768784033171130370,ALMOST HOME,"Mad Adix, Marc Steinmeier",,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/3a6b04a7245c47c588b816db3b56c38f,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/c98b0bdf10e64e4ca50ec8eb6eb79a95,False,True,[],0,0,,,,,Aruba,#beefcheeks #beefcheekrecipes #bbq #bbqtok #bbqbeef #beefcheek #bbqrecipes #meatlovers #bbqtips #smokedmeat #smokedbbq #bbqsmoker #bbqsmokerlife #bbqkitchen,0,0,0,0,0,0,0,0,0,0
7,GB,7103284334374751493,1653862265,#duet with @activehypocrite #trippy THIS LEFT MY HEAD MESSED - IG - richardsalesofficial #viral #xyzbca #FYP,6797133646392247302,RichardSalesOfficial,"INSTA⬆️
BRIM ME
Richardsales@connectmgt.com
I GOT A NEW CAR ⬇️⬇️⬇️⬇️",0,False,https://www.tiktok.com/@richardsalesofficial/video/7103284334374751493?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103284334374751493&source=h5_m,232668,27,15,20,15392,7102843044570925866,7102843044570925866,72,7102843044570925866,original sound - activehypocrite,ActiveHypocrite,6.888203532418434e+18,ActiveHypocrite,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7102843079031376683.mp3,,False,False,[],0,0,,,,,Aruba,#duet #trippy #viral #xyzbca #FYP,0,0,0,0,0,1,0,0,0,1
0,AW,7089793620739460357,1650721215,En toch blijven drinken,6810098925762429958,Suzanne Schulting,"I skate circles.
Olympic 🥇🥇🥈🥉 2022
Olympic 🥇🥉 2018",0,False,https://www.tiktok.com/@suzanneschulting/video/7089793620739460357?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7089793620739460357&source=h5_m,213784,77,36,64,10570,7062818322160880385,7062818322160880385,72,7062818322160880385,original sound - sigmaposts,batrick pateman 🐺,7.06191635056591e+18,batrick pateman 🐺,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7062818323800607490.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/0f2ab2a83d116a3844cef3914c306731.json,False,False,[],0,0,,,,,Aruba,,0,0,0,0,0,0,0,0,0,0
1,AW,7076114178016152837,1647536219,it’s true #batman #theadamproject #fyp #twilight #edwardcullen #twilightfranchise,7071699906784773125,f<3,she/they,0,False,https://www.tiktok.com/@oliviaslovertc/video/7076114178016152837?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076114178016152837&source=h5_m,3714,0,0,0,77,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Aruba,#batman #theadamproject #fyp #twilight #edwardcullen #twilightfranchise,0,0,0,0,0,1,0,0,0,0
2,US,7097702831083392302,1652562719,That’s just my baby doggy🥰 #fyp #dog #cute,6567509719773396998,Coco & Cici,"Follow us on Instagram!🤍
COCO PLUSHIE LINK🧸🤎",0,False,https://www.tiktok.com/@cocothemaltesedog/video/7097702831083392302?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097702831083392302&source=h5_m,1477256,1060,5322,3210,134625,6911742826904553474,6911742826904553474,10033,6911742826904553474,That’s Just My Baby Doge,Chicky Milky,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/2ce1453b26c34f7f9175432de35c0e91,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/17a22afb170d4d7a8547a086ef7e9311,False,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1546695476', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Aruba,#fyp #dog #cute,0,0,0,0,0,1,0,0,0,0
3,FR,7102865824888671494,1653764823,Michele's look at the end 🔥😳👀 | #foryoupage #viral #michelemorrone #parati #fürdich #italy #4u #365days2 #365dni2#365daysthisday,6895116431903441922,Chase.cz 😋,"THIS IS NOT OFFICIAL ACCOUNT
Follow Me ♡
 1 M✨
📧 izywed@gmail.com",0,False,https://www.tiktok.com/@iziwed/video/7102865824888671494?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102865824888671494&source=h5_m,907335,300,146,13,58936,7085945598750247707,7085945598750247707,24,7085945598750247707,Renegade (Contains music from: No Limits - SAINT),"Contains music from: ""No Limits""",6.885165114828326e+18,Mashii<3,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7085945614780975899.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/972d70f3367246a9ab3f45ee0ad2e360.json,False,False,[],0,0,SAINT,No Limits,Renegade (Contains music from: No Limits - SAINT),"Contains music from: ""No Limits""",Aruba,#foryoupage #viral #michelemorrone #parati #fürdich #italy #4u #365days2 #365dni2#365daysthisday,0,0,0,0,1,0,0,1,0,1
4,US,7102878744133586218,1653767830,Bottle is the GAINShake. What should I mix next? #gymtok #gainshake #preworky #powerlifting #perfectscoop,7011329941196440582,GAINShake,"Protein shakes have never tasted this good.
👇Get the GAINShake👇",0,False,https://www.tiktok.com/@gainshake/video/7102878744133586218?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102878744133586218&source=h5_m,5102641,643,243,481,202735,7039286358531476226,7039286358531476226,72,7039286358531476226,Mne malo malo tebya,Seth,6.794322551771481e+18,Seth,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7039286361379392257.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/71a1475518de0f9c599194fce161f826.json,False,False,[],0,0,,,,,Aruba,#gymtok #gainshake #preworky #powerlifting #perfectscoop,0,0,0,0,0,0,0,0,0,0
5,US,7079444272587623723,1648311567,Reply to @(null)  Here’s the amateur edit! 🤷🏼‍♂️ #rocketleague #rl #uuest,6883379690888201222,uuest,"➖
☁️ Check out the YouTube! ☁️
➖
❕⬇️ MERCH BELOW:) ⬇️❕",0,False,https://www.tiktok.com/@uuest/video/7079444272587623723?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079444272587623723&source=h5_m,21139937,2983,609,2629,1751234,6969162731500980997,6969162731500980997,72,6969162731500980997,Lovely HOPEX remix (Contains music from: Lovely - AXCS),"Contains music from: ""Lovely""",6.913219121392862e+18,InfinityBob,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6969162824689928966.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/cd06ffdd95210e23c2471e57b2e18eaa.json,False,False,[],0,0,AXCS,Lovely,Lovely HOPEX remix (Contains music from: Lovely - AXCS),"Contains music from: ""Lovely""",Aruba,#rocketleague #rl #uuest,0,0,0,0,0,0,0,0,0,0
6,GB,7078440587728325893,1648077879,Finding hidden gems…literally #scary #hidden #oldhousetiktok #renovation #OhNo #mistake #curious #crazy,6946265611140252677,GeeBeeTV,geebeetv@outlook.com,0,False,https://www.tiktok.com/@geebeetv/video/7078440587728325893?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078440587728325893&source=h5_m,5341091,3385,1002,882,213133,6786903243604625409,6786903243604625409,10033,6786903243604625409,13 Angels Standing Guard 'Round The Side Of Your Bed,Silver Mt. Zion,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/7bec964b8a2d483e9a93960f9c80db6e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/77aa09fac9c04080826a6ef8d9411202,False,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '479688182', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Aruba,#scary #hidden #oldhousetiktok #renovation #OhNo #mistake #curious #crazy,0,0,0,0,0,0,0,0,0,0
7,GB,7101859432346209541,1653530507,#alien #realufo #ufosighting #ufo #realorfake,7101191029701002245,fakeorreal13,et? ufo? fake or real?,0,False,https://www.tiktok.com/@fakeorreal13/video/7101859432346209541?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101859432346209541&source=h5_m,3906761,2671,9801,6864,88641,6941358545644374785,6941358545644374785,72,6941358545644374785,original sound - diggajchaudhary07,Diggaj Chaudhary,6.854175764839106e+18,Diggaj Chaudhary,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6941358493551151873.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/9808df17054d07125222fab027a688ba.json,False,False,[],0,0,,,,,Aruba,#alien #realufo #ufosighting #ufo #realorfake,0,0,0,0,0,0,0,0,0,0
0,AW,7089458761529576709,1650643249,Any other questions darlings? Video Inspired by @Footluce ✨ #traveltiktok #travellife #traveljob #digitalnomad #traveltips #digitalnomadlife #remoteworklife #travelcoach #mytravelstory #packingtips,6859060053544420358,DaisysTravelTips,"✨Travelling Full Time ✨
Daily Travel Videos
56 countries | 11 years 
📍Barcelona",0,False,https://www.tiktok.com/@daisystraveldiaries/video/7089458761529576709?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7089458761529576709&source=h5_m,69195,29,12,0,4235,7075729123557100294,7075729123557100294,10036,7075729123557100294,Jiggle Jiggle,Duke & Jones & Louis Theroux,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/84fc699b425e4f8f8468af75e7906d7f,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/53d5df68e49f406d83b5031f70853539,False,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1623742151', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Aruba,#traveltiktok #travellife #traveljob #digitalnomad #traveltips #digitalnomadlife #remoteworklife #travelcoach #mytravelstory #packingtips,0,0,0,0,0,0,0,0,0,0
1,AW,7082516253050490118,1649026819,comment god 🙏🙏❤️,7066484095069324294,shequanenava 🖕💯✨⚡,shequanenava 💯💯✨⚡,0,False,https://www.tiktok.com/@shequanenava0/video/7082516253050490118?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7082516253050490118&source=h5_m,48111,1617,670,562,9989,6882193417175173894,6882193417175173894,72,6882193417175173894,original sound - ancsion,wil..,6.850210565534221e+18,wil..,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6882193331124849414.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/10ed4edf1a11b655a5adf58fb551f336.json,False,False,[],0,0,,,,,Aruba,,0,0,0,0,0,0,0,0,0,0
2,GB,7079482369446694150,1648320437,What should we bake next? 👨🏻‍🍳🧁 #dogbaking #baking #labrador #fyp,6925923531344462853,Good Boy Ollie,"The goodest good boy
Insta - @good.boy.ollie",0,False,https://www.tiktok.com/@good.boy.ollie/video/7079482369446694150?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079482369446694150&source=h5_m,7796070,9470,49794,21732,1530728,6847581036629460993,6847581036629460993,10033,6847581036629460993,Send Me on My Way,Vibe Street,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/b8b6a059fd4c426a97a5489dae74e57d,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/43a0bef613dc47ea97341d390061225e,False,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1522652117', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Aruba,#dogbaking #baking #labrador #fyp,0,0,0,0,0,1,0,0,0,0
3,US,7099709276121353514,1653029884,PROOF! #amberheard,6612437405126361093,Fowl_Mouth_Mama,"I’m not an attorney, I’m just nosey - Wife & Mom of 3
fowlmouthmama@gmail.com",0,False,https://www.tiktok.com/@fowl_mouth_mama/video/7099709276121353514?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099709276121353514&source=h5_m,3596928,3229,691,611,323400,7099709186266778410,7099709186266778410,72,7099709186266778410,original sound - fowl_mouth_mama,Fowl_Mouth_Mama,6.612437405126361e+18,Fowl_Mouth_Mama,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7099709228021074731.mp3,,False,False,[],0,0,,,,,Aruba,#amberheard,0,0,0,0,0,0,0,0,0,0
4,CA,7074767835670826246,1647222751,no excuse to skip breakfast now  #healthybreakfastrecipe #EasyRecipes #quickrecipes #highproteinbreakfast #overnightoatsrecipe,6773686803000296454,Caleigh McAulay,"helping you reach your health goals
healthy food + nutrition + balance 🥑🥦🍕🍷",0,False,https://www.tiktok.com/@caleighmcaulay/video/7074767835670826246?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7074767835670826246&source=h5_m,877534,340,1827,3305,56760,6738456583379880706,6738456583379880706,25,6738456583379880706,love nwantinti (ah ah ah),CKay,6.733392183322625e+18,,True,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/3cfa653a618c42df8f6462bd4fdad281,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/a82d760a97fb48f1a2ce7afe08add5e6,True,True,[],0,0,,,,,Aruba,#healthybreakfastrecipe #EasyRecipes #quickrecipes #highproteinbreakfast #overnightoatsrecipe,0,0,0,0,0,0,0,0,0,0
5,CA,7102921901319736581,1653777880,🚔 Toronto Police; Swift response to Armoured Truck Distress Alarm 🚨  #Toronto #TPS #Brinks #Money #Armoured #armored #policetiktok #GTA #panic #distress #alarm #panicbutton #city #urbandigest #armoredtruck,6775007842647770117,Urban Digest,"•Exploration 4 Ur Senses•
Public Transit 🚊& Entertainment 👀
FullVidsON YouTube",0,False,https://www.tiktok.com/@urbandigest/video/7102921901319736581?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102921901319736581&source=h5_m,759054,899,559,422,27597,7102921880855988998,7102921880855988998,72,7102921880855988998,original sound - urbandigest,Urban Digest,6.77500784264777e+18,Urban Digest,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102921886703307526.mp3,,False,False,[],0,0,,,,,Aruba,#Toronto #TPS #Brinks #Money #Armoured #armored #policetiktok #GTA #panic #distress #alarm #panicbutton #city #urbandigest #armoredtruck,0,0,0,0,0,0,0,0,0,0
6,GB,7103136223107075333,1653827781,The dog was like ‘I gotta put me first’ (🎥 @kiki_homes) #memezar #foryoupage #fyp #doggo #dog,6687542291974308869,memezar,"Memes • Comedy • Culture
👉 As seen on instagram! 👈
🚨 Follow us for more 🚨",0,False,https://www.tiktok.com/@memezar/video/7103136223107075333?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103136223107075333&source=h5_m,100720,68,254,174,9385,7103136194103708422,7103136194103708422,72,7103136194103708422,original sound - memezar,memezar,6.687542291974309e+18,memezar,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7103136197228546821.mp3,,False,False,[],0,0,,,,,Aruba,#memezar #foryoupage #fyp #doggo #dog,0,0,0,0,1,1,0,0,0,0
7,CA,7102816597005372678,1653753362,#duet with @hpc_official 🍿🍿🍿,244089028009082880,Andrew Packer,"MAN NEWS
Reliable. Unbiased. News you care about.
Comedian🇨🇦 tour dates👇🏼",0,False,https://www.tiktok.com/@andpacker/video/7102816597005372678?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102816597005372678&source=h5_m,212981,112,88,87,31323,7090615880203209478,7090615880203209478,72,7090615880203209478,original sound - hpc_official,HPC Official,6.643740481841922e+18,HPC Official,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7090615893696449285.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/bbdb47876cf781629eef8bf0ebcd7e9a.json,False,False,[],0,0,,,,,Aruba,#duet,0,0,0,0,0,0,0,0,0,0
0,AW,7095883460614622470,1652139116,Bustdown Rollie Avalanche🔥 #nlechoppa #kaicenat #edit #blowthisup #Viral #fyp #rap,6996136910956643333,J😈,"AuA
Rap editz💯",0,False,https://www.tiktok.com/@ayeitzjay11/video/7095883460614622470?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095883460614622470&source=h5_m,51182,31,87,280,3923,7095883436065442565,7095883436065442565,72,7095883436065442565,original sound - ayeitzjay11 (Contains music from: Bustdown Rollie Avalanche - Kai Cenat),"Contains music from: ""Bustdown Rollie Avalanche""",6.996136910956643e+18,J😈,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7095883437508168453.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/64fd97e2e50ae3258fda7a65a0d2f61b.json,False,False,[],0,0,Kai Cenat,Bustdown Rollie Avalanche,original sound - ayeitzjay11 (Contains music from: Bustdown Rollie Avalanche - Kai Cenat),"Contains music from: ""Bustdown Rollie Avalanche""",Aruba,#nlechoppa #kaicenat #edit #blowthisup #Viral #fyp #rap,0,0,1,0,0,1,0,0,0,1
1,AW,7071984591430552837,1646574725,Como se dice suegra?!?😅 #fyp#parati#comedia#humor#suegra#chimocha,6805913936359621637,pierangely.wever,"Breast Cancer survivor 
Dancer, Model, Entertainer
IG : pierangely.wever",0,False,https://www.tiktok.com/@pierangely.wever/video/7071984591430552837?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7071984591430552837&source=h5_m,3165734,485,12669,12965,53920,7055812416403950341,7055812416403950341,72,7055812416403950341,original sound - elb.mcmorris,mcmorriselba71gmail.con,6.877954603724457e+18,mcmorriselba71gmail.con,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7056904916001999622.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/338c36c926332bf19b73e32ee563feef.json,False,False,[],0,0,,,,,Aruba,#fyp#parati#comedia#humor#suegra#chimocha,0,0,0,0,0,1,0,1,0,0
2,CA,7099558503584402694,1652994778,#greenscreen nah bc the different variations I can do with this #cleanmakeup #haileybiebermakeup #nomascaralook,6743352413607330822,Jawaria,"JAWARIA 🇨🇦

999jawariakhalid@gmail.com",0,False,https://www.tiktok.com/@jawarshere/video/7099558503584402694?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099558503584402694&source=h5_m,4824659,1848,716,3707,569284,7099558527278746374,7099558527278746374,72,7099558527278746374,original sound - jawarshere,Jawaria,6.743352413607331e+18,Jawaria,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099558526125263621.mp3,,False,False,[],0,0,,,,,Aruba,#greenscreen #cleanmakeup #haileybiebermakeup #nomascaralook,0,0,0,0,0,0,0,0,0,0
3,GB,7100231687686163718,1653151516,wait until the end🤣 is this a W meal😳,154839862926372864,Dan Woolley,"olivia@alphatalentgroup.co.uk
Check out my IG .. 
Danwoolley7",0,False,https://www.tiktok.com/@danwoolleyy/video/7100231687686163718?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100231687686163718&source=h5_m,2854675,3792,290,1270,407944,7100231701317552902,7100231701317552902,72,7100231701317552902,if u see this hit that plus button,Dan Woolley,1.5483986292637286e+17,Dan Woolley,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7100231702731705093.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/4da6427432074853b9a9f10f1ec50fd6.json,False,False,[],0,0,,,,,Aruba,,0,0,0,0,0,0,0,0,0,0
4,US,7085518651327073582,1649725869,The fur babies needed an upgrade. Doggy peep holes to doggy bubbles 🐶🐶😂 Now they can see the world and stay safe #dogsoftiktok #goldendoodle #yorkie #diydog #dogsarethebest #viral #funnydogvideo #dogdad,6786446724208083974,HighSpeedChase13,"Trick shots, comedy, cool gimmicks, you name it!   ⬇️Check us out on YouTube! ⬇️",0,False,https://www.tiktok.com/@highspeedchase13/video/7085518651327073582?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7085518651327073582&source=h5_m,16563814,4100,13897,3892,1762173,6876466012233926658,6876466012233926658,10033,6876466012233926658,Levitating (feat. DaBaby),Dua Lipa,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/ba1cf80f754248d289946152c94a1123,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/ec2f4c9a787843608ed640c7744251e7,False,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1532788352', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Aruba,#dogsoftiktok #goldendoodle #yorkie #diydog #dogsarethebest #viral #funnydogvideo #dogdad,0,0,0,0,0,0,0,0,0,1
5,ZA,7102547675249200390,1653690749,Her reaction 😂 #magic #trick #fyp #foryou #tiktoksouthafrica,6596271198483693574,Wian,"FOLLOW MY INSTA + YOUTUBE☝🏻
Contact: 📫 wian@wianmagic.com",0,False,https://www.tiktok.com/@wian/video/7102547675249200390?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102547675249200390&source=h5_m,331715,74,27,366,17500,7102547639396961029,7102547639396961029,72,7102547639396961029,original sound - wian,Wian,6.596271198483694e+18,Wian,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102547661320194821.mp3,,False,False,[],0,0,,,,,Aruba,#magic #trick #fyp #foryou #tiktoksouthafrica,0,0,0,1,0,1,0,0,0,0
6,US,7102877730265615662,1653767595,I forgot to put it on 60 seconds @caleb.green  #fyp,6996038317965116421,andrea posner,"my account got banned
hey lovieees 🦋🦋🦋
andreaposner10@gmail.com",0,False,https://www.tiktok.com/@andy.posner/video/7102877730265615662?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102877730265615662&source=h5_m,336020,78,27,88,45788,7093635716982983470,7093635716982983470,72,7093635716982983470,SO SILLY YUNGMANNY REMIX (Contains music from: So Silly! (G-Mix) - YungManny & Koto.),"Contains music from: ""So Silly! (G-Mix)""",6.725452860119565e+18,yungmanny,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7093635736980753194.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/6f951d7f4a34ff5e64fcb704828b8b1d.json,False,False,[],0,0,YungManny & Koto.,So Silly! (G-Mix),SO SILLY YUNGMANNY REMIX (Contains music from: So Silly! (G-Mix) - YungManny & Koto.),"Contains music from: ""So Silly! (G-Mix)""",Aruba,#fyp,0,0,0,0,0,1,0,0,0,0
7,US,7103326936604216618,1653872183,"what can i say, use what ya mama gave ya ;) #chromedome",6676449528373773318,𝖣 𝖠 𝖱 𝖫 𝖠  𝖤 𝖫 𝖨 𝖹 𝖠,"✨a 22 year old ladyyy✨
business: Darla@cadence-talent.com",0,False,https://www.tiktok.com/@darlaeliza/video/7103326936604216618?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103326936604216618&source=h5_m,78450,76,29,4,13530,7053264878286621487,7053264878286621487,72,7053264878286621487,I Love You by Young Slo Be,ʚ❤︎ɞNanami's Wifeʚ❤︎ɞ,6.793509460452738e+18,ʚ❤︎ɞNanami's Wifeʚ❤︎ɞ,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7053264900658924335.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/b24fc05b8cc6027db2215d724efbec55.json,False,False,[],0,0,,,,,Aruba,#chromedome,0,0,0,0,0,0,0,0,0,0
0,AW,7093893931489971462,1651675892,Cu integridad nos ta traha #aruba #aruba🇦🇼 #fyp #curacao #bonieru🇧🇶 #sintmaarten🇸🇽 #politics,6959751541972812805,CrazedSorrow,"🇦🇼aua

@arubaloveclub is daddy

Mi tei cambia mi fam pa croes",0,False,https://www.tiktok.com/@dr_gabuser/video/7093893931489971462?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093893931489971462&source=h5_m,7768,4,64,62,197,7093893901655886597,7093893901655886597,72,7093893901655886597,original sound - dr_gabuser (Contains music from: Trap Hill Zone - T0k1),"Contains music from: ""Trap Hill Zone""",6.959751541972813e+18,CrazedSorrow,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7093893899256744709.mp3,,False,False,[],0,0,T0k1,Trap Hill Zone,original sound - dr_gabuser (Contains music from: Trap Hill Zone - T0k1),"Contains music from: ""Trap Hill Zone""",Aruba,#aruba #aruba🇦🇼 #fyp #curacao #bonieru🇧🇶 #sintmaarten🇸🇽 #politics,2,0,0,0,0,1,0,0,0,0
1,AW,7086111392960466182,1649863877,Luigi 🥵,7031763697261773830,Gay Memes 🌈,The Gay Algorithm 🏳️‍🌈,0,False,https://www.tiktok.com/@gaymemestiktok/video/7086111392960466182?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086111392960466182&source=h5_m,66554,33,15,50,5831,7086111382483094277,7086111382483094277,72,7086111382483094277,Mario Styles (Contains music from: Mario style authentic NES songs 1 - moshimo sound design),"Contains music from: ""Mario style authentic NES songs 1""",7.031763697261774e+18,Gay Memes 🌈,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7086111387314965253.mp3,,False,False,[],0,0,moshimo sound design,Mario style authentic NES songs 1,Mario Styles (Contains music from: Mario style authentic NES songs 1 - moshimo sound design),"Contains music from: ""Mario style authentic NES songs 1""",Aruba,,0,0,0,0,0,0,0,0,0,0
