,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_foryou,hash_foryoupage,hash_funny,hash_fy,hash_fyp,hash_fypシ,hash_oscarsathome,hash_trending,hash_viral,hash_xyzbca
5,US,7102945216365251886,1653783307,thank you guys for all the love on this one😁😁 dc:me #fyp,6930076117793948677,chucky gon wild,"chucky gon wild 😳😛
main: joshuaa.gg
insta: red418",0,False,https://www.tiktok.com/@chuckygonwild/video/7102945216365251886?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102945216365251886&source=h5_m,202793,325,87,469,46348,7075297965279284014,7075297965279284014,72,7075297965279284014,original sound - prisssy.p (Contains music from: Lick - Shenseea & Megan Thee Stallion),"Contains music from: ""Lick""",6.796387508206044e+18,IPUKEDOLLABILL$👅,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7075298113656769322.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/6f23a2b9668a7387cd9d0466535a057f.json,False,False,Shenseea & Megan Thee Stallion,Lick,original sound - prisssy.p (Contains music from: Lick - Shenseea & Megan Thee Stallion),"Contains music from: ""Lick""",[],0,0,Curaçao,#fyp,0,0,0,0,1,0,0,0,0,0
6,US,7101129149061827883,1653360471,#fyp #bmx #fypシ #goofy #quotes #foryoupage #facts #viral #gf #school #girlfriend #❤️ #you #pls?,6999374254975173638,LostSoulz,"☁️☁️
15👑
bmx for life
👻:@omglostsoulz
💕500k likes💕 💗9,000💗",0,False,https://www.tiktok.com/@.408soulzz/video/7101129149061827883?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101129149061827883&source=h5_m,1361937,10081,15488,8705,199883,7074345903515110149,7074345903515110149,72,7074345903515110149,original sound - waninggibb0us (Contains music from: Drowning - Speed Up - DerceSeyo),"Contains music from: ""Drowning - Speed Up""",6.896518603123639e+18,waninggibbous,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7074345915435223813.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e70e70ec0aac6b2888c8a578bc0935db.json,False,False,DerceSeyo,Drowning - Speed Up,original sound - waninggibb0us (Contains music from: Drowning - Speed Up - DerceSeyo),"Contains music from: ""Drowning - Speed Up""",[],0,0,Curaçao,#fyp #bmx #fypシ #goofy #quotes #foryoupage #facts #viral #gf #school #girlfriend #❤️ #you #pls?,0,1,0,0,1,1,0,0,1,0
7,US,7071367460447882538,1646431038,#greenscreen #OutlanderChallenge,6942285003410097158,Pinky,"God1st
Omestyles20@gmail.com
IG: Iamonlyme12",0,False,https://www.tiktok.com/@she12andprettyyome/video/7071367460447882538?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7071367460447882538&source=h5_m,581174,320,686,1,48647,6782275814995118854,6782275814995118854,72,6782275814995118854,original sound - snowlikejon (Contains music from: Talk My Shit - Spadez),"Contains music from: ""Talk My Shit""",6.77888272512857e+18,Hold The Mayo,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1655831347005510.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/d0297d974645383f778988736a3aa8c2.json,False,False,Spadez,Talk My Shit,original sound - snowlikejon (Contains music from: Talk My Shit - Spadez),"Contains music from: ""Talk My Shit""",[],0,0,Curaçao,#greenscreen #OutlanderChallenge,0,0,0,0,0,0,0,0,0,0
0,US,7103194702844824875,1653841395,only for doja 😝 #fyp #4u #military @Doja Cat,2442158,Jelenny Tejada,"23🇩🇴🏳️‍🌈
Made a new tiktok! @iamjelenny
CLICK THE LINK TO STREAM MY MUSIC 🎶",0,False,https://m.tiktok.com/v/7103194702844824875.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103194702844824875&source=h5_m,276570,157,147,202,33854,7081281124546202374,7081281124546202374,72,7081281124546202374,original sound - tvdoja (Contains music from: Like That (feat. Gucci Mane) - Doja Cat feat. Gucci Mane),"Contains music from: ""Like That (feat. Gucci Mane)""",7.072573220955882e+18,Doja Cat Fan Account,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7081281128996637446.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/18bdc87bd659ce90aa02839579649990.json,False,False,Doja Cat feat. Gucci Mane,Like That (feat. Gucci Mane),original sound - tvdoja (Contains music from: Like That (feat. Gucci Mane) - Doja Cat feat. Gucci Mane),"Contains music from: ""Like That (feat. Gucci Mane)""",[],0,0,Curaçao,#fyp #4u #military,0,0,0,0,1,0,0,0,0,0
1,CA,7081328304074018053,1648750227, ,7067579409226368006,frever_lauryn,"✨ Star Creator @Frever.com 
📍 Toronto, ON 🇨🇦
Thank you for 180K 🎈🎉",0,False,https://m.tiktok.com/v/7081328304074018053.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081328304074018053&source=h5_m,8533253,16733,107874,61165,1051794,7080244825617926954,7080244825617926954,72,7080244825617926954,original sound - robertwilliamsfilms (Contains music from: Fresh Prince - Remix - Cdraco_),"Contains music from: ""Fresh Prince - Remix""",6.80674565211159e+18,BOBBY,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7080244837081156398.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/32962818ab35b9973c04d3bf4fc3ef76.json,False,False,Cdraco_,Fresh Prince - Remix,original sound - robertwilliamsfilms (Contains music from: Fresh Prince - Remix - Cdraco_),"Contains music from: ""Fresh Prince - Remix""",[],0,0,Curaçao,,0,0,0,0,0,0,0,0,0,0
2,US,7102996034506493230,1653795139,THIS SONG>>>>>,6559067492382162950,lei🌟,"Jeffery >>>
INSTA:baby_lei22
YT:LeilaniStar
$leilaniangelino",0,False,https://m.tiktok.com/v/7102996034506493230.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102996034506493230&source=h5_m,750339,404,318,1542,176645,7066229900100832005,7066229900100832005,72,7066229900100832005,Adjust speed up,🤍,6.948591494585075e+18,🤍,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7066229900981652230.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/a80fc657493ca45a4069e4746050d5a3.json,False,False,,,,,[],0,0,Curaçao,,0,0,0,0,0,0,0,0,0,0
3,US,7070623169333218602,1646257744,She HATES it when I push back at her 😭 #momsunder25 #girlmom #indigenoustiktok #nativetiktok #payomkawichum #pechaangayam #nativebabygirl,6893728148678296582,Dr. Space Captain,SoCal.Pechaangayam/Irish. 💜05/21/22Hummingbird💜♎️♉️♋️ ✨22✨,0,False,https://m.tiktok.com/v/7070623169333218602.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7070623169333218602&source=h5_m,4039714,1353,2900,3925,255853,6813528585832319749,6813528585832319749,72,6813528585832319749,original sound - vannamonet (Contains music from: Bit Ei Pado - Gino),"Contains music from: ""Bit Ei Pado""",6.78491063493927e+18,Savannah Tibbits,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1663461496426501.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/9e92dd674f7f2ad5b43fdba46ffab4b3.json,False,False,Gino,Bit Ei Pado,original sound - vannamonet (Contains music from: Bit Ei Pado - Gino),"Contains music from: ""Bit Ei Pado""",[],0,0,Curaçao,#momsunder25 #girlmom #indigenoustiktok #nativetiktok #payomkawichum #pechaangayam #nativebabygirl,0,0,0,0,0,0,0,0,0,0
4,US,7098780287752244526,1652813586,Find the right cup or disc with help from Period Nirvana quiz 🩸🤩 there’s no “one size fits all” #menstrualcup #periodtok #periodtips #periodcup,6843025820781429765,Kim Rosas | Period Nirvana,I’m back ✨ Take our PN quiz to find a cup/disc at the link. Shop at period.shop,0,False,https://m.tiktok.com/v/7098780287752244526.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098780287752244526&source=h5_m,5034663,1885,3970,10037,120806,6922637529569168133,6922637529569168133,72,6922637529569168133,Sixty Second Commercial 1 by Michael Reynolds (Contains music from: Intro - Cira),"Contains music from: ""Intro""",6.610162409175351e+18,malcolm,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6922637560640523014.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/bbf5a9d2473281aa05a6382b609a6ec0.json,False,False,Cira,Intro,Sixty Second Commercial 1 by Michael Reynolds (Contains music from: Intro - Cira),"Contains music from: ""Intro""",[],0,0,Curaçao,#menstrualcup #periodtok #periodtips #periodcup,0,0,0,0,0,0,0,0,0,0
5,US,7103092133703453998,1653817521,Reply to @whois..teyla I mean the roles could be swapped considering their both fire signs but i feel like this one would be more accurate 😅#leo #aries😒 #zodiac #astrology #firesign #zyxcba,7094777770081616939,zodiac..l0l,,0,False,https://m.tiktok.com/v/7103092133703453998.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103092133703453998&source=h5_m,336560,962,559,730,19540,7103091884087642922,7103091884087642922,72,7103091884087642922,original sound - zodiac..l0l,zodiac..l0l,7.094777770081617e+18,zodiac..l0l,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7103092088589290283.mp3,,False,False,,,,,[],0,0,Curaçao,#leo #aries😒 #zodiac #astrology #firesign #zyxcba,0,0,0,0,0,0,0,0,0,0
6,GB,7103266838561164549,1653858191,#isaachp,6974166285799556102,Isaac H.P Karaoke Backup,"Pure Karaoke content 🎤
i do personal messages on cameo",0,False,https://m.tiktok.com/v/7103266838561164549.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103266838561164549&source=h5_m,1182212,13521,8796,13769,286970,7103266817379945221,7103266817379945221,72,7103266817379945221,original sound - isaac.h.p.karaoke.backup,Isaac H.P Karaoke Backup,6.974166285799556e+18,Isaac H.P Karaoke Backup,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7103266822610651909.mp3,,False,False,,,,,[],0,0,Curaçao,#isaachp,0,0,0,0,0,0,0,0,0,0
7,GB,7102363652056943877,1653647904,Bringing back memories 😂💀 #finalsweek#finals#exam#uni#unihacks#hilarious#comedytok#college#tests#relatable#memories#memes,6914520216170349573,Darnzofficial,"AESTHETIC | LIFESTYLE | MOTIVATION 🦍
Don’t get left behind 🚀",0,False,https://m.tiktok.com/v/7102363652056943877.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102363652056943877&source=h5_m,1535870,1215,1215,2579,195447,6936242947046246402,6936242947046246402,10033,6936242947046246402,you not the same,tilekid,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/ef46bfca7a874e56b79daf68eb58912d,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/15e5a5c14646403f82cddf0d7c366df2,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1556414154', 'external_song_key': 'apple_song_id'}]",0,0,Curaçao,#finalsweek#finals#exam#uni#unihacks#hilarious#comedytok#college#tests#relatable#memories#memes,0,0,0,0,0,0,0,0,0,0
0,CA,7103283240751877381,1653862011,Let tomorrow be the last day you say “I’ll stay tmo” #weightloss #weightlossmotivation #weightlosstransformation,6682860561165812741,Emma | weight loss & life,"150lbs lost naturally • 5’9
insta @emmaa.getsfit
⇩ 1 YEAR workout program ⇩",0,False,https://m.tiktok.com/v/7103283240751877381.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103283240751877381&source=h5_m,1520659,475,2135,3642,137208,7027887924599442181,7027887924599442181,72,7027887924599442181,original sound - jd7.ftbl (Contains music from: Praise God - Kanye West),"Contains music from: ""Praise God""",6.988588245841266e+18,JD7,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7027888016400059141.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/3b2b91e08e6f3623353b189e778a76f3.json,False,False,Kanye West,Praise God,original sound - jd7.ftbl (Contains music from: Praise God - Kanye West),"Contains music from: ""Praise God""",[],0,0,Curaçao,#weightloss #weightlossmotivation #weightlosstransformation,0,0,0,0,0,0,0,0,0,0
1,US,7102508708051291438,1653681675,#stitch with @wavvvy_ad,6626438896375791621,T✨,"🇹🇹
tHaNk yOuUu 🥲
ig: tiahranelson 
tiahranelson@gmail.com
👇🏾 YOUTUBE 👇🏾",0,False,https://m.tiktok.com/v/7102508708051291438.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102508708051291438&source=h5_m,1775870,2275,1238,1349,309322,7102508662039661355,7102508662039661355,72,7102508662039661355,original sound - tiahranelson,T✨,6.626438896375792e+18,T✨,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7102508700052572971.mp3,,False,False,,,,,[],0,0,Curaçao,#stitch,0,0,0,0,0,0,0,0,0,0
2,DE,7080544340329745670,1648567697,They were so nice 🔥🥰 #fürdich #fyp #fy,6770280819560711174,noelgoescrazy,"Dancer🇳🇬🇩🇪
God first
Instagram: noelmoves 
📩: noel@labs.management",0,False,https://m.tiktok.com/v/7080544340329745670.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080544340329745670&source=h5_m,8698866,1832,1306,1111,823908,7064884950239070977,7064884950239070977,72,7064884950239070977,Love Yourself (Drill Remix) (Contains music from: Love Yourself - Justin Bieber),"Contains music from: ""Love Yourself""",7.042141458783487e+18,❤️‍🔥,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7064887206300666626.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/8b0b64d91ba02c2dcb7c2850cc3026c2.json,False,False,Justin Bieber,Love Yourself,Love Yourself (Drill Remix) (Contains music from: Love Yourself - Justin Bieber),"Contains music from: ""Love Yourself""",[],0,0,Curaçao,#fürdich #fyp #fy,0,0,0,1,1,0,0,0,0,0
3,US,7081735752207306030,1648845094,April fools….. #fyp #foryou #xyzbca,6709908858191938565,Heyimparis,"Business: ron@gochuent.com

FOOD FIGHT ⬇️ ⬇️",0,False,https://m.tiktok.com/v/7081735752207306030.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081735752207306030&source=h5_m,5530527,7524,3402,1679,792223,7081735769689213742,7081735769689213742,72,7081735769689213742,original sound - brotherofcolor,Heyimparis,6.709908858191939e+18,Heyimparis,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7081735785409448747.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/31cdc5fcf45cf9f9a4f0d5f4ae388478.json,False,False,,,,,[],0,0,Curaçao,#fyp #foryou #xyzbca,1,0,0,0,1,0,0,0,0,1
4,US,7074740867126398251,1647216470,Glitch in the matrix #glitch #matrixglitch #glitchinthematrix #glitcheffect #mystery #mysterious #misterio #fallasenlarealidad #flaws #creepy #scary,7049490685813113902,PARANORMAL GHOST STORIES,Like & Follow- Full Videos in Youtube⬆️,0,False,https://m.tiktok.com/v/7074740867126398251.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7074740867126398251&source=h5_m,16310676,2961,13770,7355,481385,6780285433650612226,6780285433650612226,10033,6780285433650612226,Amityville Horror - Scary Halloween Sound Effects,Halloween Sound Effects,,,False,False,,https://sf16-music-sign.tiktokcdn.com/obj/tos-useast2a-v-2774/0c7c7e91b4e345de996de7c14b6fca38?x-expires=1653962211&x-signature=Qk4bvs7MqfQvtlxxJoxXRWSvZf0%3D,False,True,,,,,[],0,0,Curaçao,#glitch #matrixglitch #glitchinthematrix #glitcheffect #mystery #mysterious #misterio #fallasenlarealidad #flaws #creepy #scary,0,0,0,0,0,0,0,0,0,0
5,GB,7096440779102506245,1652268877,Shake it up~~#dog #dogs #tiktok #tiktokdogs #dogsofttiktok #dogsofttiktok #germanshepherd #bestdog #fyp,7094662562897904645,KK_husky,"Hi!✌🏻
Everyone,l’m a 3 year old husky boy.
lf you like me,follow me!",0,False,https://m.tiktok.com/v/7096440779102506245.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096440779102506245&source=h5_m,21689081,63844,105843,238382,4753329,7096440747263544069,7096440747263544069,72,7096440747263544069,original sound - supercool61 (Contains music from: 拉锯卡点 - HanYang),"Contains music from: ""拉锯卡点""",7.094662562897905e+18,KK_husky,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7096440752426748678.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/add5b728c6d1c3edd7376cc377a56fcd.json,False,False,HanYang,拉锯卡点,original sound - supercool61 (Contains music from: 拉锯卡点 - HanYang),"Contains music from: ""拉锯卡点""",[],0,0,Curaçao,#dog #dogs #tiktok #tiktokdogs #dogsofttiktok #dogsofttiktok #germanshepherd #bestdog #fyp,0,0,0,0,1,0,0,0,0,0
6,BE,7094703970744061189,1651864493, ,6834679551676072965,Milos,<3,0,False,https://m.tiktok.com/v/7094703970744061189.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094703970744061189&source=h5_m,125112,531,112,570,26443,7076062511933901573,7076062511933901573,72,7076062511933901573,Sweet Giirrrrllll face beat x Father Philis (Contains music from: Face Beat - Father Philis),"Contains music from: ""Face Beat""",6.808628320147654e+18,Phil,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7076062516677364486.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/502e849a96f04fa9417d1c14e78c983d.json,False,False,Father Philis,Face Beat,Sweet Giirrrrllll face beat x Father Philis (Contains music from: Face Beat - Father Philis),"Contains music from: ""Face Beat""",[],0,0,Curaçao,,0,0,0,0,0,0,0,0,0,0
7,TR,7092740062596566274,1651407236,#basketball,6864445965635814406,Özgür Sağlam,"Why NOT?😤🔥
6'2",0,False,https://m.tiktok.com/v/7092740062596566274.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092740062596566274&source=h5_m,3338132,1324,476,3804,146925,7020090443383753477,7020090443383753477,72,7020090443383753477,hot girl bummer,vibe sounds,6.820822307612182e+18,vibe sounds,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7020090472316078854.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c86ebdcb5b19dfe2033dfd9b80a5d0ce.json,False,False,,,,,[],0,0,Curaçao,#basketball,0,0,0,0,0,0,0,0,0,0
0,US,7077710364875492654,1647907861,"@badbunny you made my night, my year, and my life, Thank you Benito ❤️❤️❤️ #badbunny🐰 #barclayscenter #elultimotourdelmundo #yhlqmdlg #yhlqmdlgbadbunny #benitoantoniomartinezocasio",872644,Deanna,"Yes Bad Bunny walked up to me
Cashapp $DeannaVB
Help ya girl see him in August❤️",0,False,https://www.tiktok.com/@ughitsdeanna/video/7077710364875492654?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077710364875492654&source=h5_m,1418938,1546,1668,126,254732,6932957932803984133,6932957932803984133,72,6932957932803984133,original sound - pollitobunny,Letras Bad Bunny,6.62603572157884e+18,Letras Bad Bunny,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6932957958682839813.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/17fee6d99308b6574c8c6c95597e058a.json,False,False,,,,,[],0,0,Curaçao,#badbunny🐰 #barclayscenter #elultimotourdelmundo #yhlqmdlg #yhlqmdlgbadbunny #benitoantoniomartinezocasio,0,0,0,0,0,0,0,0,0,0
1,US,7071863021731368238,1646546420,My boy a 9 to 5 guy #pets #PetsOfTikTok #animalsoftiktok #dogsofttiktok #dogsvideo,6772649279434818566,oboi.nell,"YOUTUBE💻 AND TWITCH 🕹
              IN BIO",0,False,https://www.tiktok.com/@nellandbando/video/7071863021731368238?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7071863021731368238&source=h5_m,429316,281,690,81,53160,6746993352891189249,6746993352891189249,10033,6746993352891189249,Monkeys Spinning Monkeys,Kevin MacLeod & Kevin The Monkey,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/ea8ca7768b2142be9cafe3284d9b97fa,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/bd04654513374431956fb38fa9f8db1b,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1581990211', 'external_song_key': 'apple_song_id'}]",0,0,Curaçao,#pets #PetsOfTikTok #animalsoftiktok #dogsofttiktok #dogsvideo,0,0,0,0,0,0,0,0,0,0
2,DE,7101459010607500550,1653437275,#viralvideos #tiktokviralvideo #sweden #unitedkingdom #unitedstates #tiktok,6810469846984967174,P/GABRIEL✅,,0,False,https://www.tiktok.com/@pgabriel00/video/7101459010607500550?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101459010607500550&source=h5_m,694950,264,38,12,59249,6781120356766713858,6781120356766713858,10033,6781120356766713858,Amen,Natalie Taylor,,,False,False,,https://sf16-music-sign.tiktokcdn.com/obj/tos-useast2a-v-2774/9eae41f3b77b472e9be1399ee132c14d?x-expires=1653962213&x-signature=al1gXCWuWZK2n9NYJLVMfPm6Tlg%3D,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1154603480', 'external_song_key': 'apple_song_id'}]",0,0,Curaçao,#viralvideos #tiktokviralvideo #sweden #unitedkingdom #unitedstates #tiktok,0,0,0,0,0,0,0,0,0,0
3,GB,7098730004682525958,1652801878,CAMILLE ROASTING AMBER 👀😂 #justiceforjohnnydepp #camillevasquez #foryoupage #fyp #fypシ #fypage #amberheardisroasted #shotsfired #court #trial #johnnydepptrial #johnnydepp #amberheard,6799005050821837830,Mina,"Alexa, who is Amber heard?
Cash app: AshMina1",0,False,https://www.tiktok.com/@ayesha13465/video/7098730004682525958?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098730004682525958&source=h5_m,18440141,7104,11858,182,2180367,7098730000589507334,7098730000589507334,72,7098730000589507334,original sound - ayesha13465,Mina,6.799005050821838e+18,Mina,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7098730004376226565.mp3,,False,False,,,,,[],0,0,Curaçao,#justiceforjohnnydepp #camillevasquez #foryoupage #fyp #fypシ #fypage #amberheardisroasted #shotsfired #court #trial #johnnydepptrial #johnnydepp #amberheard,0,1,0,0,1,1,0,0,0,0
4,US,7098163447166258478,1652669965,#pov Long distance… (part 7).. insta: viewingjosh #viral #xyzbca #fypシ #floridamadejosh #foryoupage,6942725900841944069,It’s Josh😁,"God first✝️
Hooper
Insta: viewingjosh⬆️
Dm me on ig for promo/collab",0,False,https://www.tiktok.com/@._floridamadejosh/video/7098163447166258478?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098163447166258478&source=h5_m,3136610,650,276,1182,405090,7098163423518935854,7098163423518935854,72,7098163423518935854,original sound - ._floridamadejosh (Contains music from: I Hate U - SZA),"Contains music from: ""I Hate U""",6.942725900841944e+18,It’s Josh😁,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7098163451826015019.mp3,,False,False,SZA,I Hate U,original sound - ._floridamadejosh (Contains music from: I Hate U - SZA),"Contains music from: ""I Hate U""",[],0,0,Curaçao,#pov #viral #xyzbca #fypシ #floridamadejosh #foryoupage,0,1,0,0,0,1,0,0,1,1
5,US,7079959203963571499,1648431459, ,6636204277965635590,ItzLaLa,I Can Embroider Your Love One 🌹 Website below. For info Contact Me on Instagram,0,False,https://www.tiktok.com/@itz_lala22/video/7079959203963571499?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079959203963571499&source=h5_m,68902,38,13,4,6700,6717175231254890497,6717175231254890497,10033,6717175231254890497,Best Part (feat. H.E.R.),Daniel Caesar,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/392d54c69756425ca9acec4e881a9f2a,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/8dabb609e40648789f63f966c7fbfc52,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1294891012', 'external_song_key': 'apple_song_id'}]",0,0,Curaçao,,0,0,0,0,0,0,0,0,0,0
6,SE,7070255169878920453,1646172063, ,6776753414736774149,Min Granne dog,,0,False,https://www.tiktok.com/@karinabillsgranne/video/7070255169878920453?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7070255169878920453&source=h5_m,3475637,6241,16390,69,401145,7070255138639809285,7070255138639809285,72,7070255138639809285,original sound - karinabillsgranne,Min Granne dog,6.776753414736774e+18,Min Granne dog,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7070255153487596294.mp3,,False,False,,,,,[],0,0,Curaçao,,0,0,0,0,0,0,0,0,0,0
7,GB,7096496332734549253,1652281811,Disclaimer: this is a prank TT#statue #prank #hilarious #bushmanprank,7086947863310615558,Prankuploads,"Best pranks on the internet 😱
NOT MY PRANKS
100k 🥳 
150k 🥳 
200k?",0,False,https://www.tiktok.com/@itsajokebr0/video/7096496332734549253?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096496332734549253&source=h5_m,1582774,446,1731,5271,77996,7096496306943970053,7096496306943970053,72,7096496306943970053,original sound - itsajokebr0,Prankuploads,7.086947863310616e+18,Prankuploads,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7096496316141832966.mp3,,False,False,,,,,[],0,0,Curaçao,#statue #prank #hilarious #bushmanprank,0,0,0,0,0,0,0,0,0,0
0,GB,7093192307238817030,1651512532,#raycashcare #soldier #bootcamp #training #army #viral #trending #fypage,6751415370425172998,VeXx,Road To 100k Followers,0,False,https://www.tiktok.com/@0_vexx_0/video/7093192307238817030?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093192307238817030&source=h5_m,5128629,1006,1068,75,182483,7093192283142638341,7093192283142638341,72,7093192283142638341,original sound - 0_vexx_0,VeXx,6.751415370425173e+18,VeXx,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7093192300152097542.mp3,,False,False,,,,,[],0,0,Curaçao,#raycashcare #soldier #bootcamp #training #army #viral #trending #fypage,0,0,0,0,0,0,0,1,1,0
