,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,loc,test,hash_foryou,hash_fyp,hash_fypシ,hash_on,hash_viral,hash_дуэт,hash_казахстан,hash_рек,hash_рекомендации,hash_хочуврек
5,KZ,7098691135140384002,1652792828,#большиеглаза жиза?,6591315432358510598,Aruzhan and Togzhan,"Follow us on Instagram 💘
Inst: twinslifeta 💘
Nur-sultan, Kazakhstan 📍",0,False,https://www.tiktok.com/@twinslifeta/video/7098691135140384002?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098691135140384002&source=h5_m,1768926,2225,1377,2852,221527,7083383324294564614,7083383324294564614,72,7083383324294564614,original sound - mill.gu,💒,7.067192933061248e+18,💒,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7083383295823596293.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/d799d1e115f319df50fe104690a3c807.json,False,False,,,,,[],0,0,Kazakhstan,#большиеглаза,0,0,0,0,0,0,0,0,0,0
6,KZ,7102674508665949442,1653720279,#fypシ #25май2022,6900273723320828930,......,саматсыздар,0,False,https://www.tiktok.com/@wlx_ok/video/7102674508665949442?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102674508665949442&source=h5_m,1568420,1236,3679,1643,142196,7102674487124019969,7102674487124019969,72,7102674487124019969,original sound - wlx_ok,......,6.900273723320829e+18,......,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7102674488084777729.mp3,,False,False,,,,,[],0,0,Kazakhstan,#fypシ #25май2022,0,0,1,0,0,0,0,0,0,0
7,KZ,7096454774899494146,1652272134, ,9338229,DARICORN,"Artist
I’m 23 y.o",0,False,https://www.tiktok.com/@daricorn.rr/video/7096454774899494146?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096454774899494146&source=h5_m,1157940,477,1523,2274,87579,7042707360040651521,7042707360040651521,72,7042707360040651521,original sound - _nurlybekkyzy01,_nurlybekkyzy01,6.782860678463096e+18,_nurlybekkyzy01,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7042707358317546241.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/93385528430ec29137c73ffaa2e347a8.json,False,False,,,,,[],0,0,Kazakhstan,,0,0,0,0,0,0,0,0,0,0
0,KZ,7099392052848299266,1652956022, ,6773933147244807173,Damelya Sweet,твоя самооценка здесь взлетит,0,False,https://www.tiktok.com/@damelya_sw_/video/7099392052848299266?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099392052848299266&source=h5_m,2509486,543,657,1985,203997,6973521888035228417,6973521888035228417,24,6973521888035228417,Wiggle Remix,2005🔥😎,6.896077193240856e+18,2005🔥😎,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6973521929785330433.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/00b5b4da70c86a560697c8e100b98067.json,False,False,,,,,[],0,0,Kazakhstan,,0,0,0,0,0,0,0,0,0,0
1,KZ,7097274830692683010,1652463068,🥲,6989720664315790338,A B I L  M E R E Y,"Подписывайтесь🤍 
Инстаграм: abilovva_m (1,5млн)
19y.o",0,False,https://www.tiktok.com/@abilovva_m7/video/7097274830692683010?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097274830692683010&source=h5_m,2434560,920,2689,5179,226814,7020326510426852098,7020326510426852098,72,7020326510426852098,original sound - margaryandii,Di,6.774048200203863e+18,Di,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7020326404923329282.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/911c7582585606e92149848e34f83922.json,False,False,,,,,[],0,0,Kazakhstan,,0,0,0,0,0,0,0,0,0,0
2,KZ,7087485113683938561,1650183722,#рекомендации,6524003775198303232,Озвучиваю писателей/поэтов,"Добьем 300к? 🚀 
Сотрудничество:
Direct в инст /
amanerzanov40@gmail.com",0,False,https://www.tiktok.com/@mayakovvskiy/video/7087485113683938561?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7087485113683938561&source=h5_m,2999762,1493,1047,5083,405325,7057906470188239617,7057906470188239617,72,7057906470188239617,original sound - morena_2002_,morena,6.786328136466384e+18,morena,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7057906448004664065.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e99676c2335bb34e14337460d8b7be90.json,False,False,,,,,[],0,0,Kazakhstan,#рекомендации,0,0,0,0,0,0,0,0,1,0
3,KZ,7098240031789206786,1652687797,#аймфромказахстан #казахипоймут #угар #ору #смешно #оруу #прикол #қазақшаприкол #ахаха #казахский #казахи #қазақтар #күлкілі #ор #ахах #қазақстан🇰🇿 #притворилсярусским #притворилсяамериканцем #ахахах #қазақсыңбане,6843685182895145990,Куиджио,"💎Я Диас👋
🎙Озвучиваю
😂Угараю в чатрулетке 
👇Қазақша аниме👇",0,False,https://www.tiktok.com/@queeggio/video/7098240031789206786?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098240031789206786&source=h5_m,2589157,1647,4828,8413,309281,7098240028274477826,7098240028274477826,72,7098240028274477826,original sound - queeggio,Куиджио,6.843685182895146e+18,Куиджио,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7098240037376035585.mp3,,False,False,,,,,[],0,0,Kazakhstan,#аймфромказахстан #казахипоймут #угар #ору #смешно #оруу #прикол #қазақшаприкол #ахаха #казахский #казахи #қазақтар #күлкілі #ор #ахах #қазақстан🇰🇿 #притворилсярусским #притворилсяамериканцем #ахахах #қазақсыңбане,0,0,0,0,0,0,0,0,0,0
4,KZ,7099812195822750978,1653053844,#ninetyone #ace #bestleader #bala #bestkenje,6761449411907847173,Ninety One,NINETY ONE,0,False,https://www.tiktok.com/@ninetyone_official/video/7099812195822750978?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099812195822750978&source=h5_m,444808,474,129,354,54502,7075729123557100294,7075729123557100294,10036,7075729123557100294,Jiggle Jiggle,Duke & Jones & Louis Theroux,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/84fc699b425e4f8f8468af75e7906d7f,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/53d5df68e49f406d83b5031f70853539,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1623742151', 'external_song_key': 'apple_song_id'}]",0,0,Kazakhstan,#ninetyone #ace #bestleader #bala #bestkenje,0,0,0,0,0,0,0,0,0,0
5,US,7092381464116874501,1651323744,Have anyone dilened?#egirl #fypシ #sexy #foryou 👄,7081425653036368902,Talyor Aisha,Love life,0,False,https://www.tiktok.com/@talyoraisha/video/7092381464116874501?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092381464116874501&source=h5_m,10857830,4055,13484,2083,1125494,7092381439882316549,7092381439882316549,72,7092381439882316549,original sound - talyoraisha (Contains music from: Lucifer - 郭晨阳),"Contains music from: ""Lucifer""",7.081425653036369e+18,Talyor Aisha,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7092381446861507333.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/9be65818d6100371bf15c9e78edd590f.json,False,False,郭晨阳,Lucifer,original sound - talyoraisha (Contains music from: Lucifer - 郭晨阳),"Contains music from: ""Lucifer""",[],0,0,Kazakhstan,#egirl #fypシ #sexy #foryou,1,0,1,0,0,0,0,0,0,0
6,KZ,7096534566688673026,1652290712,#бенземааа,7091873038790394881,sapzirroo,"🎧 SenSiń 
Өмір деген жұтқан сайын тоя алмау,
Ставканы ұтамын деп қоя алмау!",0,False,https://www.tiktok.com/@sapzirroo/video/7096534566688673026?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096534566688673026&source=h5_m,2439090,1990,8590,21969,206608,7096534568538295041,7096534568538295041,72,7096534568538295041,original sound - sapzirroo,sapzirroo,7.091873038790395e+18,sapzirroo,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7096534535689194241.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/72b0ae8675bd65fc099d397b0dd4170a.json,False,False,,,,,[],0,0,Kazakhstan,#бенземааа,0,0,0,0,0,0,0,0,0,0
7,AR,7097775853471304966,1652579723,Color favorito? Uwu #xzybca #fypシ,6942908245862630405,Hana senpai,❀Cosplayer ❀Gamer ❀Tu Hokage ❀Argentina🇦🇷❀twitch”hana_c4”❀IG:hana_c4 ❀te amo✨,0,False,https://www.tiktok.com/@hana._c4/video/7097775853471304966?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097775853471304966&source=h5_m,6401095,2359,5149,23547,800652,6973540363915102978,6973540363915102978,72,6973540363915102978,original sound - loren_lora0 (Contains music from: Metallic - High Jinx),"Contains music from: ""Metallic""",6.692356228277175e+18,Маха 🗿🌿,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6973540316607564545.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/b33ab6b02b2ba11b58f7a2eea4f19116.json,False,False,High Jinx,Metallic,original sound - loren_lora0 (Contains music from: Metallic - High Jinx),"Contains music from: ""Metallic""",[],0,0,Kazakhstan,#xzybca #fypシ,0,0,1,0,0,0,0,0,0,0
0,KG,7100146092070718721,1653131585, ,7084242942411899909,a_to1ogonova,,0,False,https://m.tiktok.com/v/7100146092070718721.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100146092070718721&source=h5_m,3495872,3420,2324,7095,206456,7093100337912974082,7093100337912974082,72,7093100337912974082,original sound - bolatov_production,ʙᴏʟᴀᴛᴏᴠ ᴘʀᴏᴅᴜᴄᴛɪᴏɴ,7.007841543806879e+18,ʙᴏʟᴀᴛᴏᴠ ᴘʀᴏᴅᴜᴄᴛɪᴏɴ,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7093100359291341570.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/8810f12151efa1258768b8ef8b79f868.json,False,False,,,,,[],0,0,Kazakhstan,,0,0,0,0,0,0,0,0,0,0
1,KZ,7102401512906771714,1653656717, ,6994446430534910977,angelinaartemeva,"17 y.o
inst: _angelinaartemeva_💗",0,False,https://m.tiktok.com/v/7102401512906771714.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102401512906771714&source=h5_m,915393,968,1130,81,106625,7092395731911215878,7092395731911215878,72,7092395731911215878,i wanna i wanna ridee,quentin’,7.091964324415948e+18,quentin’,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7092395735131360006.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/51c18e4eedd89224941c3d0f95076293.json,False,False,,,,,[],0,0,Kazakhstan,,0,0,0,0,0,0,0,0,0,0
2,KZ,7097207201542032641,1652447322,СДЕЛАЕМ НОВЫЙ ТРЕНД?😜,20882833,razziyuwa,"На хате у Разиюши
у меня вышел vlog, посмотрите по ссылке 🤓❤️👇🏻",0,False,https://m.tiktok.com/v/7097207201542032641.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097207201542032641&source=h5_m,2085364,3310,887,2074,303277,7097207205107108609,7097207205107108609,72,7097207205107108609,original sound - razziyuwa (Contains music from: Do It - Ilkay Sencan),"Contains music from: ""Do It""",20882833.0,razziyuwa,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7097207185364519682.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/4d16c7feee443d1238fa2978d02782ca.json,False,False,Ilkay Sencan,Do It,original sound - razziyuwa (Contains music from: Do It - Ilkay Sencan),"Contains music from: ""Do It""",[],0,0,Kazakhstan,,0,0,0,0,0,0,0,0,0,0
3,UA,7102075958663859457,1653580918,Блатной 😂,6685982291472368646,KARISHA,"По вопросам сотрудничества:romikhafiz@mail.ru 
 Узнать  меня больше 👇🏻😊",0,False,https://m.tiktok.com/v/7102075958663859457.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102075958663859457&source=h5_m,6629278,830,401,1152,293298,7102075959683140353,7102075959683140353,72,7102075959683140353,original sound - hafizova.13,KARISHA,6.685982291472369e+18,KARISHA,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7102075957775452929.mp3,,False,False,,,,,[],0,0,Kazakhstan,,0,0,0,0,0,0,0,0,0,0
4,KZ,7100183356310097153,1653140262, ,6878730042190038018,YOLO HOUSE,"You Only Live Once

For business:
collaboration@theyolohouse.com",0,False,https://m.tiktok.com/v/7100183356310097153.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100183356310097153&source=h5_m,4467259,921,309,1502,358078,7072479175814187782,7072479175814187782,72,7072479175814187782,Gomy Gomy Gomy (Contains music from: Goumi - Sped Up Version - Myriam Fares),"Contains music from: ""Goumi - Sped Up Version""",6.831674564565763e+18,Iconicfatma,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7072479167769873157.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/d203808dc93f54480af65167e04b08e8.json,False,False,Myriam Fares,Goumi - Sped Up Version,Gomy Gomy Gomy (Contains music from: Goumi - Sped Up Version - Myriam Fares),"Contains music from: ""Goumi - Sped Up Version""",[],0,0,Kazakhstan,,0,0,0,0,0,0,0,0,0,0
5,AZ,7092993084962770177,1651466147,Volleyball yoxsa basketball?🏐pss:🏐🏐🖤🖤#fypシ #volleyball,7091268596828374017,🏐🖤Volleyball🏐🖤,"10 fan😻🖤
🏐🖤dv_z🏐🖤",0,False,https://m.tiktok.com/v/7092993084962770177.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092993084962770177&source=h5_m,2028932,6471,1520,7483,208182,7074465803751426817,7074465803751426817,72,7074465803751426817,woman,🍪,7.046608758293726e+18,🍪,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7074465809648847617.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/807f93b3af99a072966b317b472b094b.json,False,False,,,,,[],0,0,Kazakhstan,#fypシ #volleyball,0,0,1,0,0,0,0,0,0,0
6,KZ,7084947754157477122,1649592947,повезло повезло #везение #турник #lvl #goodthing,7024931879091192838,Povelitel,"Мир гаснет , а я прячу боль измученной жизни за глупой улыбкой 😞😥",0,False,https://m.tiktok.com/v/7084947754157477122.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7084947754157477122&source=h5_m,3099986,1925,1121,3806,275717,7076867426675067649,7076867426675067649,24,7076867426675067649,да да танец мой,ореш,6.808421110024242e+18,ореш,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7076867429128735490.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c687da183dfd16c7859fdabc3adc5205.json,False,False,,,,,[],0,0,Kazakhstan,#везение #турник #lvl #goodthing,0,0,0,0,0,0,0,0,0,0
7,KG,7101334653381987585,1653408320,fake body🫶🏻,7070852421391746050,4girls.team,"Goal 2million 🍋
🇰🇬Bishkek/Kyrgyzstan🇰🇬
(единственный аккаунт)",0,False,https://m.tiktok.com/v/7101334653381987585.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101334653381987585&source=h5_m,1862197,980,546,2070,175565,7076489296509045505,7076489296509045505,24,7076489296509045505,original sound - domiwildee (Contains music from: Barbie Girl - Extended Mix - Aqua),"Contains music from: ""Barbie Girl - Extended Mix""",6.767675388447426e+18,Dominica Wilde,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7076489278477355777.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/2d268d604ef0bdd58831e9edf02819a9.json,False,False,Aqua,Barbie Girl - Extended Mix,original sound - domiwildee (Contains music from: Barbie Girl - Extended Mix - Aqua),"Contains music from: ""Barbie Girl - Extended Mix""",[],0,0,Kazakhstan,,0,0,0,0,0,0,0,0,0,0
0,KZ,7088671271449316610,1650459896, ,6716374898119476229,Манзура Абдукаримова,Insta ➡️ Manzura.05,0,False,https://www.tiktok.com/@manzura.5/video/7088671271449316610?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088671271449316610&source=h5_m,938697,144,83,9,61520,7061191526781061890,7061191526781061890,10036,7061191526781061890,Таю (feat. Кейс),Karina Cold,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/43ce57d9e81e47fe829e48b83ec543e2,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/74145a38600d475ab47751b6ff19a8d8,False,True,,,,,[],0,0,Kazakhstan,,0,0,0,0,0,0,0,0,0,0
1,KZ,7103095078276566273,1653818200,🕊,6996234035831964673,𝙳𝙴𝙴𝙰𝙿𝙴𝚁,"Всё видео, цитаты, не про меня** 
Все треки тут🔽",0,False,https://www.tiktok.com/@deeaper.n/video/7103095078276566273?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103095078276566273&source=h5_m,1663579,626,16972,39539,298739,7103095074522712833,7103095074522712833,72,7103095074522712833,original sound - deeaper.n,𝙳𝙴𝙴𝙰𝙿𝙴𝚁,6.996234035831965e+18,𝙳𝙴𝙴𝙰𝙿𝙴𝚁,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7103095058727045890.mp3,,False,False,,,,,[],0,0,Kazakhstan,,0,0,0,0,0,0,0,0,0,0
2,KZ,7078642632968228098,1648124922,Сколько вам лет и с какого вы города?🤔How old are u? Where are u from?👽🤫 #fypシ #рекомендации #fyp #trend,6743549032872428549,Pika Pika Chuuuu💛,"Насчёт сотрудничества писать в Инстаграм
Thanks for ur following, luv u🌸💜",0,False,https://www.tiktok.com/@saykachuu/video/7078642632968228098?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078642632968228098&source=h5_m,38606844,4682,2472,15242,1619119,7078642616513891073,7078642616513891073,72,7078642616513891073,original sound - saykachuu,Pika Pika Chuuuu💛,6.743549032872429e+18,Pika Pika Chuuuu💛,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7078642614915910401.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/a27b7bd3c775e11e08265d85e1e06dd1.json,False,False,,,,,[],0,0,Kazakhstan,#fypシ #рекомендации #fyp #trend,0,1,1,0,0,0,0,0,1,0
