,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,loc,test,hash_crushhousekg,hash_foryou,hash_foryoupage,hash_fyp,hash_fypシ,hash_viral,hash_дуэт,hash_кыргызстан,hash_рек,hash_рекомендации
5,KG,7090438283905273089,1650871312,😂😂😂#врек#хочуврекомендации #recommendations #fypシ #on #тренды #врекомендации #fypシ,7034906732518294534,djuma1ievva,"Kodi🇰🇬
✨AJAR DANCE✨
inst : djuma1ievva",0,False,https://www.tiktok.com/@djuma1ievva/video/7090438283905273089?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7090438283905273089&source=h5_m,3167518,1024,6623,13841,132324,7084343859773328129,7084343859773328129,72,7084343859773328129,original sound - cooba.04 (Contains music from: Be Like Me - Rah-C),"Contains music from: ""Be Like Me""",6.91694374015158e+18,Tik Toker,False,True,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7084343867302071041.mp3,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e3e23a9efb3245868cca0ef680d86437.json,False,False,Rah-C,Be Like Me,original sound - cooba.04 (Contains music from: Be Like Me - Rah-C),"Contains music from: ""Be Like Me""",[],0,0,Kyrgyzstan,#врек#хочуврекомендации #recommendations #fypシ #on #тренды #врекомендации #fypシ,0,0,0,0,2,0,0,0,0,0
6,UZ,7102871882268986626,1653766237,обои в тг канале ☺︎︎,6994337787773715458,alhamdulillah ☝️,"Переходи суда, чтобы скачать обоu ☟︎︎︎シ︎",0,False,https://www.tiktok.com/@umma_muhammadaa/video/7102871882268986626?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102871882268986626&source=h5_m,482421,141,2621,7104,54929,7102871889076734722,7102871889076734722,72,7102871889076734722,original sound - umma_muhammadaa (Contains music from: Youm Wara Youm (Remix) - Hijazi),"Contains music from: ""Youm Wara Youm (Remix)""",6.994337787773715e+18,alhamdulillah ☝️,False,True,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7102871893379713794.mp3,,False,False,Hijazi,Youm Wara Youm (Remix),original sound - umma_muhammadaa (Contains music from: Youm Wara Youm (Remix) - Hijazi),"Contains music from: ""Youm Wara Youm (Remix)""",[],0,0,Kyrgyzstan,,0,0,0,0,0,0,0,0,0,0
7,AZ,7092993084962770177,1651466147,Volleyball yoxsa basketball?🏐pss:🏐🏐🖤🖤#fypシ #volleyball,7091268596828374017,🏐🖤Volleyball🏐🖤,"10 fan😻🖤
🏐🖤dv_z🏐🖤",0,False,https://www.tiktok.com/@xss._.denka/video/7092993084962770177?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092993084962770177&source=h5_m,2030516,6472,1522,7487,208321,7074465803751426817,7074465803751426817,72,7074465803751426817,woman,🍪,7.046608758293726e+18,🍪,False,True,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7074465809648847617.mp3,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/807f93b3af99a072966b317b472b094b.json,False,False,,,,,[],0,0,Kyrgyzstan,#fypシ #volleyball,0,0,0,0,1,0,0,0,0,0
0,KZ,7098631987967036674,1652779056,⚠️FAKE SITUATION⚠️,6715405212578087941,zhekafatbelly01,5 миллиона сладких булочек ❤️,0,False,https://m.tiktok.com/v/7098631987967036674.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098631987967036674&source=h5_m,3778088,1876,920,3532,378508,7082084766517824261,7082084766517824261,72,7082084766517824261,Nn (Contains music from: Love Story - Indila),"Contains music from: ""Love Story""",6.954453706083534e+18,.,False,True,https://sf58-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7082084769500039942.mp3,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/ad06f468364f6873b81bb545d33de4e4.json,False,False,Indila,Love Story,Nn (Contains music from: Love Story - Indila),"Contains music from: ""Love Story""",[],0,0,Kyrgyzstan,,0,0,0,0,0,0,0,0,0,0
1,KG,7092429850065095938,1651335009,Вентура 😅,6921288819161564162,- ᴡᴇʟᴄᴏᴍᴇ ᴛᴏ ᴍʏ ᴍᴀᴅ ᴡᴏʀʟᴅ...🖤,,0,False,https://m.tiktok.com/v/7092429850065095938.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092429850065095938&source=h5_m,1713432,1059,6928,18642,243217,7092429851881245441,7092429851881245441,72,7092429851881245441,original sound - geacente,- ᴡᴇʟᴄᴏᴍᴇ ᴛᴏ ᴍʏ ᴍᴀᴅ ᴡᴏʀʟᴅ...🖤,6.921288819161564e+18,- ᴡᴇʟᴄᴏᴍᴇ ᴛᴏ ᴍʏ ᴍᴀᴅ ᴡᴏʀʟᴅ...🖤,False,True,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7092429851772095234.mp3,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/234fa3434bb225716397a2e945cc5436.json,False,False,,,,,[],0,0,Kyrgyzstan,,0,0,0,0,0,0,0,0,0,0
2,KZ,7102870711248702721,1653765961,#рек #fypシ #aktobe,6559688134224658438,Nuray,"📍ᴋᴀᴢᴀᴋʜꜱᴛᴀɴ 
  inst:_youluuv",0,False,https://m.tiktok.com/v/7102870711248702721.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102870711248702721&source=h5_m,3458925,2199,5329,13634,511257,7102870715124845314,7102870715124845314,72,7102870715124845314,original sound - _mila.li_,Nuray,6.559688134224658e+18,Nuray,False,True,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7102870704412691201.mp3,,False,False,,,,,[],0,0,Kyrgyzstan,#рек #fypシ #aktobe,0,0,0,0,1,0,0,0,1,0
3,KG,7077284856857627906,1647808790,#казахстан #казахмма #казахстантикток #москва,7075648344055448577,HD VideoMix,"internet Магазин децкой одежды👶
САМОПОШИВ НЕ ПРОДАЁМ ❌
ХОРОШЕЕ КАЧЕСТВО ✅
250с",0,False,https://m.tiktok.com/v/7077284856857627906.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077284856857627906&source=h5_m,11693815,1888,1648,386,315214,7077284846057360130,7077284846057360130,72,7077284846057360130,original sound - kabilov.a,HD VideoMix,7.075648344055449e+18,HD VideoMix,False,True,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7077284855427369730.mp3,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/6ec2b0048737ec5eec0e1746a3aefb10.json,False,False,,,,,[],0,0,Kyrgyzstan,#казахстан #казахмма #казахстантикток #москва,0,0,0,0,0,0,0,0,0,0
4,TW,7095257305360469275,1651993326,#海洋公園#美人魚 #tiktok,6516023533856030721,Chingwu♥️,賣貨便下單 運費35,0,False,https://m.tiktok.com/v/7095257305360469275.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095257305360469275&source=h5_m,21241620,748,3600,34186,187038,7095257293536693018,7095257293536693018,24,7095257293536693018,original sound - chingwu15,Chingwu♥️,6.516023533856031e+18,Chingwu♥️,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7095328601620417307.mp3,,False,False,,,,,[],0,0,Kyrgyzstan,#海洋公園#美人魚 #tiktok,0,0,0,0,0,0,0,0,0,0
5,TJ,7103059032121822465,1653809808,Рабочий процесс 🌪,6827582690680079365,Salma,"Подписывайся в Telegram 
Сальма Галаева",0,False,https://m.tiktok.com/v/7103059032121822465.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103059032121822465&source=h5_m,2097002,339,155,1261,83380,6915127995099269889,6915127995099269889,72,6915127995099269889,original sound - 1.azerbaycan (Contains music from: Bhaiya Ko Tu Khatke - Sayeed Quadri),"Contains music from: ""Bhaiya Ko Tu Khatke""",6.844646666626106e+18,🧙‍♂️,False,True,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6918190732356422401.mp3,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/2a48d7cdf07c64caa0f38e5d35a9d6cd.json,False,False,Sayeed Quadri,Bhaiya Ko Tu Khatke,original sound - 1.azerbaycan (Contains music from: Bhaiya Ko Tu Khatke - Sayeed Quadri),"Contains music from: ""Bhaiya Ko Tu Khatke""",[],0,0,Kyrgyzstan,,0,0,0,0,0,0,0,0,0,0
6,KG,7081619762840685825,1648818089,Cutting cutting board. Ridiculous situation.,7057905438206510081,What is laugh?,👆👆👆THE BEST COMPILATIONS ARE ON OUR YOUTUBE CHANNEL 👆👆👆,0,False,https://m.tiktok.com/v/7081619762840685825.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081619762840685825&source=h5_m,18327191,7788,35118,2394,1336237,7081619752614972162,7081619752614972162,72,7081619752614972162,original sound - whatislaugh (Contains music from: Magical Carousel Ride - Martin Klem),"Contains music from: ""Magical Carousel Ride""",7.05790543820651e+18,What is laugh?,False,True,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7081619721954528002.mp3,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/656e22c1540972046ab17060c42169e5.json,False,False,Martin Klem,Magical Carousel Ride,original sound - whatislaugh (Contains music from: Magical Carousel Ride - Martin Klem),"Contains music from: ""Magical Carousel Ride""",[],0,0,Kyrgyzstan,,0,0,0,0,0,0,0,0,0,0
7,FR,7103365227705650438,1653881104,#pourtoi,7091408865498039302,saliii,...,0,False,https://m.tiktok.com/v/7103365227705650438.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103365227705650438&source=h5_m,432990,178,4062,493,26478,6871540027135101698,6871540027135101698,72,6871540027135101698,Dooset Daram Arash feat. Helena (Contains music from: Dooset Daram (feat. Helena) - Arash),"Contains music from: ""Dooset Daram (feat. Helena)""",6.753952616545437e+18,Arash,False,True,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6871539967047256833.mp3,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/debed03426de1b3a02bfec28640734e7.json,False,False,Arash,Dooset Daram (feat. Helena),Dooset Daram Arash feat. Helena (Contains music from: Dooset Daram (feat. Helena) - Arash),"Contains music from: ""Dooset Daram (feat. Helena)""",[],0,0,Kyrgyzstan,#pourtoi,0,0,0,0,0,0,0,0,0,0
0,KG,7099409823254482177,1652960160,продолжаем? 🫶🏻 fake bodyy,7070852421391746050,4girls.team,"Goal 2million 🍋
🇰🇬Bishkek/Kyrgyzstan🇰🇬
(единственный аккаунт)",0,False,https://www.tiktok.com/@4girls.team/video/7099409823254482177?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099409823254482177&source=h5_m,3390895,1219,1187,5263,301411,7072479175814187782,7072479175814187782,72,7072479175814187782,Gomy Gomy Gomy (Contains music from: Goumi - Sped Up Version - Myriam Fares),"Contains music from: ""Goumi - Sped Up Version""",6.831674564565763e+18,Iconicfatma,False,True,https://sf58-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7072479167769873157.mp3,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/d203808dc93f54480af65167e04b08e8.json,False,False,Myriam Fares,Goumi - Sped Up Version,Gomy Gomy Gomy (Contains music from: Goumi - Sped Up Version - Myriam Fares),"Contains music from: ""Goumi - Sped Up Version""",[],0,0,Kyrgyzstan,,0,0,0,0,0,0,0,0,0,0
1,KG,7072689951632018690,1646738955,🤔 #crushhousekg #rec #fyp #рекомендации,6868668461289374721,Crush House,"На 5🍋  сделаем ФАН встречу😍 
 Inst:Crushhouse_",0,False,https://www.tiktok.com/@crushhouse_/video/7072689951632018690?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7072689951632018690&source=h5_m,1018604,522,81,462,55160,7004351869892004634,7004351869892004634,24,7004351869892004634,SUA AMIGA DEU SLOWED (Contains music from: Dj Bara Bere x Deu Deu Deu - DJ Viral & DJ Bara Bere),"Contains music from: ""Dj Bara Bere x Deu Deu Deu""",6.908229446067979e+18,Geonwin Slowed,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7004351833506450202.mp3,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c250048844460cc6eb6f81ee8c4fdad6.json,False,False,DJ Viral & DJ Bara Bere,Dj Bara Bere x Deu Deu Deu,SUA AMIGA DEU SLOWED (Contains music from: Dj Bara Bere x Deu Deu Deu - DJ Viral & DJ Bara Bere),"Contains music from: ""Dj Bara Bere x Deu Deu Deu""",[],0,0,Kyrgyzstan,#crushhousekg #rec #fyp #рекомендации,1,0,0,1,0,0,0,0,0,1
2,GB,7096909869470518530,1652378094,คังคุไบ #ganggubaikathiawadi,6552678114903588866,ice,,0,False,https://www.tiktok.com/@kk1998_p/video/7096909869470518530?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096909869470518530&source=h5_m,20174152,6186,5665,7749,1398344,7096909872456846082,7096909872456846082,24,7096909872456846082,original sound - kk1998_p,ice,6.552678114903589e+18,ice,False,True,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7096909876186204930.mp3,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/b8ef5f82e07d919e4c936fd86f016420.json,False,False,,,,,[],0,0,Kyrgyzstan,#ganggubaikathiawadi,0,0,0,0,0,0,0,0,0,0
3,TW,7098828329146518810,1652824775,"Ibuk wanita hebat🥰👍Jika kita ingin mndptkn kebhgiaan maka tanam lah kebaikan,karna apa yg kita panen,insaallah sesuai dgn apa yg kita tanam🤲,smg kt semua slalu dlm lindugn Allah swt🤲🤲 #fypシ #foryou #helping #fyp",6818162887972160513,🌸🕋alyacantika🕋🌸,"🕋just 💚 allah🕋

اَللَّهُمَّ صَلِّ عَلٰى سَيِّدِنَا مُحَمَّدٍ
🚫❌bom like🙏🏻",0,False,https://www.tiktok.com/@mboknem6/video/7098828329146518810?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098828329146518810&source=h5_m,23243630,24019,30708,28575,1168196,6969229605471258625,6969229605471258625,10036,6969229605471258625,Ya Allah,Wali,,,False,True,https://sf58-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/7a196b1dac1544399551e3a1f791e8a9,https://sf58-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/584386fd7d3046b78843f713ddfad883,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '692755739', 'external_song_key': 'apple_song_id'}]",0,0,Kyrgyzstan,#fypシ #foryou #helping #fyp,0,1,0,1,1,0,0,0,0,0
4,GB,7101458131443666181,1653437070,#like #me #😹,7101322975333647366,Lana,♦️,0,False,https://www.tiktok.com/@lana__daimond/video/7101458131443666181?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101458131443666181&source=h5_m,1299848,640,1723,5041,85170,7101458110694394630,7101458110694394630,72,7101458110694394630,original sound - lana__daimond,Lana,7.101322975333647e+18,Lana,False,True,https://sf58-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7101458104705583878.mp3,,False,False,,,,,[],0,0,Kyrgyzstan,#like #me #😹,0,0,0,0,0,0,0,0,0,0
5,KG,7095814793998667009,1652123126, ,7083194062246085634,the.raati,,0,False,https://www.tiktok.com/@the.raati/video/7095814793998667009?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095814793998667009&source=h5_m,2974978,1638,5101,13455,321135,7095814790479629058,7095814790479629058,72,7095814790479629058,original sound - the.raati (Contains music from: Қураған гүл - QARAKESEK),"Contains music from: ""Қураған гүл""",7.083194062246086e+18,the.raati,False,True,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7095814787762424578.mp3,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/184a853b22e45c772229ee458dc086c4.json,False,False,QARAKESEK,Қураған гүл,original sound - the.raati (Contains music from: Қураған гүл - QARAKESEK),"Contains music from: ""Қураған гүл""",[],0,0,Kyrgyzstan,,0,0,0,0,0,0,0,0,0,0
6,KG,7101032320366316802,1653337927,#osmonovaskat11,7054844695239590914,I'm real askatosmonov,Ребят добейте 10к,0,False,https://www.tiktok.com/@imaskatosmonov/video/7101032320366316802?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101032320366316802&source=h5_m,1415806,331,224,484,45478,7073036425435843354,7073036425435843354,24,7073036425435843354,taehyun is so bf (Contains music from: I Love You - Kwixou),"Contains music from: ""I Love You""",7.060505385828124e+18,amber ✘,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7073036415197793050.mp3,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e274011ed7003c4e9c00460babdda416.json,False,False,Kwixou,I Love You,taehyun is so bf (Contains music from: I Love You - Kwixou),"Contains music from: ""I Love You""",[],0,0,Kyrgyzstan,#osmonovaskat11,0,0,0,0,0,0,0,0,0,0
7,AZ,7078950985883831553,1648196716,#enriqueiglesias,6868712379514962949,Enrique Iglesias,"Contact↗️
 🥇Biggest Fan Page On Tik Tok In Azerbaijan🇦🇿
Enrique ❤️×4
#Eifan",0,False,https://www.tiktok.com/@enrique_azerbaijan/video/7078950985883831553?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078950985883831553&source=h5_m,10887111,4605,10623,41163,508085,6708640158599612417,6708640158599612417,10033,6708640158599612417,Bailando - Portuguese Version,Mickael Carreira & Enrique Iglesias,,,False,False,https://sf58-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/861879191915408681a1439ae61485bd,https://sf58-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/fb3b4ddc3b5f46d79ef546dee85f5b27,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1446515051', 'external_song_key': 'apple_song_id'}]",0,0,Kyrgyzstan,#enriqueiglesias,0,0,0,0,0,0,0,0,0,0
0,KG,7090209191272418561,1650817971,#переписка #xyzbca #fypシ #хочуврекомендации #рекомендации,6771723563449680901,Ари,"📍Кыргызстан-Бишкек
Inst:ariankam_",0,False,https://m.tiktok.com/v/7090209191272418561.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7090209191272418561&source=h5_m,8389796,14771,31089,50896,853764,7084614070741748482,7084614070741748482,72,7084614070741748482,original sound - birzhan.ashim,Birzhan Ashim,6.657910334521999e+18,Birzhan Ashim,False,True,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7084614070590049026.mp3,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/37508afab84b2ce64a618cac8f231357.json,False,False,,,,,[],0,0,Kyrgyzstan,#переписка #xyzbca #fypシ #хочуврекомендации #рекомендации,0,0,0,0,1,0,0,0,0,1
1,KG,7094260448916163841,1651761228, ,6691101244025570310,STEN,"my goal is your smile 💜. IG: Stengiee
Crush House",0,False,https://m.tiktok.com/v/7094260448916163841.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094260448916163841&source=h5_m,22638945,10046,11975,82367,3938001,7074912610465975067,7074912610465975067,10036,7074912610465975067,Se Acabo (feat. Method Man) (Remix),The Beatnuts,,,False,True,https://sf58-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/83967713a929434f8e9e7f3d45d7abc1,https://sf58-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/90a3d2fbdde743b1ad7a58b5ba95f3d9,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '322754275', 'external_song_key': 'apple_song_id'}]",0,0,Kyrgyzstan,,0,0,0,0,0,0,0,0,0,0
2,UZ,7093885384496532738,1651673902,ERKAK GURURI,7030962621592699905,AHMAD_BE,𝐈𝐍𝐒𝐇𝐀 𝐀𝐋𝐋𝐎𝐇 𝐌𝐔𝐒𝐔𝐋𝐌𝐎𝐍𝐋𝐀𝐑 𝐎𝐁𝐔𝐍𝐀 𝐁𝐎𝐋𝐀𝐃𝐈,0,False,https://m.tiktok.com/v/7093885384496532738.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093885384496532738&source=h5_m,406669,126,861,2583,11848,7093885441627130625,7093885441627130625,72,7093885441627130625,original sound - islomtv.com,AHMAD_BE,7.0309626215927e+18,AHMAD_BE,False,True,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7093885428486474497.mp3,,False,False,,,,,[],0,0,Kyrgyzstan,,0,0,0,0,0,0,0,0,0,0
