,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,loc,test,hash_asmr,hash_foryou,hash_foryoupage,hash_funny,hash_fy,hash_fyp,hash_fypシ,hash_satisfying,hash_tiktok,hash_viral
3,DE,7093106333016198406,1651492515,Danke für die 50k🫶🏻,6627827217471913990,†𝔏𝔲𝔦𝔰-𝔫𝔬𝔞𝔥†,Weiß nicht was ich hier hinschreiben soll 🤠,0,False,https://www.tiktok.com/@luis.waveeee/video/7093106333016198406?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093106333016198406&source=h5_m,8594794,16596,2882,37,983086,7066015011319466758,7066015011319466758,72,7066015011319466758,original sound - songspzed (Contains music from: What You Know Bout Love - Pop Smoke),"Contains music from: ""What You Know Bout Love""",7.022729571162637e+18,:),False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7066015025181346565.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/fd6f87a6a8b64e40d0cb8270bccc03ef.json,False,False,Pop Smoke,What You Know Bout Love,original sound - songspzed (Contains music from: What You Know Bout Love - Pop Smoke),"Contains music from: ""What You Know Bout Love""",[],0,0,Christmas Island,,0,0,0,0,0,0,0,0,0,0
4,KR,7102634739877596418,1653711021,정수리 냄새 김정은ㅋㅋㅋㅋㅋㅋㅋㅋㅋ#추천,7082256868287235074,이도윤1419,,0,False,https://www.tiktok.com/@user5bkpfruby2/video/7102634739877596418?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102634739877596418&source=h5_m,389,1,1,0,7,7090727903398300443,7090727903398300443,24,7090727903398300443,Touch me I scream remix,Kats_plays882,7.08903893227335e+18,Kats_plays882,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7090727950269549338.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/10e506c903aca75e2108c5f32028fa59.json,False,False,,,,,[],0,0,Christmas Island,#추천,0,0,0,0,0,0,0,0,0,0
5,DE,7080189287232277766,1648485030,Reply to @kajiiyeet  best Police officers ever😭🔥😂 #fürdich #fyp #fy,6770280819560711174,noelgoescrazy,"Dancer🇳🇬🇩🇪
God first
Instagram: noelmoves 
📩: noel@labs.management",0,False,https://www.tiktok.com/@noelgoescrazy/video/7080189287232277766?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080189287232277766&source=h5_m,78029181,14531,37484,8034,6034767,6901784069365975809,6901784069365975809,72,6901784069365975809,.....Wiii (Contains music from: Wee Meme - Chillhop Remix - kazuroff),"Contains music from: ""Wee Meme - Chillhop Remix""",6.900956758632089e+18,⚡ 𝕵𝖊𝖘𝖚𝖘⚡,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6903845589205715713.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/2cd6f2048f05991f9e4ea3e90a0319c9.json,False,False,kazuroff,Wee Meme - Chillhop Remix,.....Wiii (Contains music from: Wee Meme - Chillhop Remix - kazuroff),"Contains music from: ""Wee Meme - Chillhop Remix""",[],0,0,Christmas Island,#fürdich #fyp #fy,0,0,0,0,1,1,0,0,0,0
6,TH,7089967607587130650,1650761722,กินเก่ง #fyp #foryou #มือใหม่tiktok #อย่าปิดการมองเห็นหนู,7054455023426323457,Baby love shop🇹🇭,"สนใจสินค้าเกี่ยวกับเด็ก
ของใช้เด็ก ของเล่น และเสื้อผ้าเด็กกดที่ตะกร้าได้เลยนะคะ",0,False,https://www.tiktok.com/@babyloveshop2022/video/7089967607587130650?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7089967607587130650&source=h5_m,43183943,34543,89725,188088,2918143,7089967564977195802,7089967564977195802,24,7089967564977195802,original sound - babyloveshop2022,Baby love shop🇹🇭,7.054455023426323e+18,Baby love shop🇹🇭,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7089967611877788443.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/badd8d1c42d4705754e44ba7227ebccb.json,False,False,,,,,[],0,0,Christmas Island,#fyp #foryou #มือใหม่tiktok #อย่าปิดการมองเห็นหนู,0,1,0,0,0,1,0,0,1,0
7,US,7075812111351369003,1647465889,"if you haven’t sent part 1, check it out on my pinned vids 🤪",6651312387914072069,Meg Reily,"26 // ATX
💌 megreilymgmt@gmail.com",0,False,https://www.tiktok.com/@therealmeg_stallion/video/7075812111351369003?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075812111351369003&source=h5_m,35140316,30226,62666,75815,2548330,6945186033004808966,6945186033004808966,72,6945186033004808966,Use this sound if you are gay (Contains music from: Decoy Enjoy - Torb),"Contains music from: ""Decoy Enjoy""",6.862710094996866e+18,WHY?,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6945186177053936390.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/842bbfb6b05981b9d4e8181e21dd7839.json,False,False,Torb,Decoy Enjoy,Use this sound if you are gay (Contains music from: Decoy Enjoy - Torb),"Contains music from: ""Decoy Enjoy""",[],0,0,Christmas Island,,0,0,0,0,0,0,0,0,0,0
0,GB,7096528580909239558,1652289319,Does my voice sound as normal at least in the movies? #jasonstatham #iwilllookforyouiwillfindyou #voicemessage,7010471630535836678,Unreal Jason Statham,"Parody, Life & Muscles",0,False,https://m.tiktok.com/v/7096528580909239558.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096528580909239558&source=h5_m,4727711,4348,4529,39685,407180,7096528566904523526,7096528566904523526,72,7096528566904523526,original sound - unreal__jason (Contains music from: Don't You Dare Say 'I Told You So' - Predicting the Fall),"Contains music from: ""Don't You Dare Say 'I Told You So'""",7.010471630535837e+18,Unreal Jason Statham,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7096528561879747334.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/3b6ec81042a4ddd9e036ecaa6ff9eeda.json,False,False,Predicting the Fall,Don't You Dare Say 'I Told You So',original sound - unreal__jason (Contains music from: Don't You Dare Say 'I Told You So' - Predicting the Fall),"Contains music from: ""Don't You Dare Say 'I Told You So'""",[],0,0,Christmas Island,#jasonstatham #iwilllookforyouiwillfindyou #voicemessage,0,0,0,0,0,0,0,0,0,0
1,BR,7070952420611869957,1646334404,barrels🤯 #fyp #fy #vibes #surf,6773046077287023622,Philippe Neves,Um simples surfista atrás de uma onda perfeita,0,False,https://m.tiktok.com/v/7070952420611869957.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7070952420611869957&source=h5_m,43456722,25772,25709,698,4834480,7008332938287155974,7008332938287155974,72,7008332938287155974,habits stay high,xxtristanxo,6.733368876640683e+18,xxtristanxo,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7008333021933882118.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/0cfc583dd3db3a92d37a2bc63d6681c7.json,False,False,,,,,[],0,0,Christmas Island,#fyp #fy #vibes #surf,0,0,0,0,1,1,0,0,0,0
2,FR,7080154621997583621,1648476959,Keep a piece of your pet everywhere 🐾 #phonecover#cathair#animals#iphone#asmr#phone#screenprotector#tech#ios#techreview#kawaii#pink#aesthetic#kawaiiasmr#iphone13,6639776992571752454,🥝Kiwi🥝,"🐥2,1M de poussins 🐥 
🍡
💌 pinkukiwi@boltinfluence.fr 💌
⬇️⬇️⬇️",0,False,https://m.tiktok.com/v/7080154621997583621.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080154621997583621&source=h5_m,89816422,9979,32644,8977,6167783,6968738628911269890,6968738628911269890,10033,6968738628911269890,anonatsuhe (Piano cover),ALL BGM CHANNEL & sorateras & Sound Forest,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/3f8325085e084c47a2c0371e14ff0b89,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e18e1d6eaf7b44838827423c54dd1ceb,False,True,,,,,[],0,0,Christmas Island,#phonecover#cathair#animals#iphone#asmr#phone#screenprotector#tech#ios#techreview#kawaii#pink#aesthetic#kawaiiasmr#iphone13,1,0,0,0,0,0,0,0,0,0
3,GB,7078000223871618309,1647975349,I never expected it lol #fyp #whomadethischicken,6731729917824582662,ABDUL ALI,"INSTA - Abdulandco_
LONDON 🇬🇧
📧-Chxnmantv@gmail.com",0,False,https://m.tiktok.com/v/7078000223871618309.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078000223871618309&source=h5_m,31705348,16327,36431,97664,4465195,7078000214011562758,7078000214011562758,72,7078000214011562758,original sound - abdulandco (Contains music from: Worship - JP Meldrum),"Contains music from: ""Worship""",6.731729917824583e+18,ABDUL ALI,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7078000221493431045.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/38728ac2f1f94f5bbdac59a4eab4cd28.json,False,False,JP Meldrum,Worship,original sound - abdulandco (Contains music from: Worship - JP Meldrum),"Contains music from: ""Worship""",[],0,0,Christmas Island,#fyp #whomadethischicken,0,0,0,0,0,1,0,0,0,0
4,KR,7090736592523971841,1650940767,여러분들의 폰은 뭔가요?-? #추천 #fyp,6869286989888406529,원정맨 WonJeong,"🇰🇷 Korean 🇰🇷
 ▼ MAMAAAA ▼
SOONENT
🔽 원정맨 클래스 🔽",0,False,https://m.tiktok.com/v/7090736592523971841.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7090736592523971841&source=h5_m,27721729,5983,3241,12390,2795354,222454852260487168,222454852260487168,71,222454852260487168,All I Want for Christmas Is You,Mariah Carey,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/a6e8364f27b14b3a84dfe9cabbfcff0e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/5774d7d161d64829a10e5ba521aa31cc,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '585972803', 'external_song_key': 'apple_song_id'}]",0,0,Christmas Island,#추천 #fyp,0,0,0,0,0,1,0,0,0,0
5,DE,7090959578174688517,1650992685,"It's okay to not be okay, but it's not okay to stay that way.",6859025323972920325,daniel.ux,"📚 | Motivational & Educational Content
👇🏼 | Start making money online",0,False,https://m.tiktok.com/v/7090959578174688517.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7090959578174688517&source=h5_m,2819742,1217,28372,5676,267796,7090959574265891590,7090959574265891590,72,7090959574265891590,original sound - daniel.ux,daniel.ux,6.85902532397292e+18,daniel.ux,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7090959577109302021.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/fbd6a0986280b76cf720a34a82bd9604.json,False,False,,,,,[],0,0,Christmas Island,,0,0,0,0,0,0,0,0,0,0
6,VN,7090448630091386138,1650873719,Something just like this • Romy Wave cover #phenhac #music #nybatman #hangphuong2896,6919639844319527938,PHÊ NHẠC !,"Business : DM my IG ⤴️
All of us ⤵️",0,False,https://m.tiktok.com/v/7090448630091386138.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7090448630091386138&source=h5_m,14734865,8097,27786,230676,1818794,7090448624416590618,7090448624416590618,24,7090448624416590618,Something just like this Romy Wave cover (Contains music from: Something Just Like This - Remix - GLEZZ),"Contains music from: ""Something Just Like This - Remix""",6.919639844319528e+18,PHÊ NHẠC !,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7090448654556826394.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/a15fe43653372db413e553ad44ba2d47.json,False,False,GLEZZ,Something Just Like This - Remix,Something just like this Romy Wave cover (Contains music from: Something Just Like This - Remix - GLEZZ),"Contains music from: ""Something Just Like This - Remix""",[],0,0,Christmas Island,#phenhac #music #nybatman #hangphuong2896,0,0,0,0,0,0,0,0,0,0
7,AU,7094587992412622081,1651837490,Hypnosis!!🤯 did it work for you?? #sydney #australia,6652029399490363398,Ash Magic💜,"follow for a cookie💜
sydney🇦🇺
💌Milena.Gattegno@img.com
Learn Magic👇🔮",0,False,https://m.tiktok.com/v/7094587992412622081.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094587992412622081&source=h5_m,2088867,18520,3083,26914,120585,7094587988679691009,7094587988679691009,72,7094587988679691009,original sound - ashmagic,Ash Magic💜,6.652029399490363e+18,Ash Magic💜,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7094587995525368578.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/5c101819e908b34c990491fced83ab9b.json,False,False,,,,,[],0,0,Christmas Island,#sydney #australia,0,0,0,0,0,0,0,0,0,0
0,GB,7103164478753131781,1653834360,Bro turned into Jesus in his prime #foryou #foryoupage #fyp #loroparque #zoo #dolphins #gogythemonke,7012494204795307014,gogythemonke,"Pfp made by:@bucketmonkevr
Goal 20k!!!
Join the server!
Top 50 
Spam=block",0,False,https://www.tiktok.com/@gogythemonke/video/7103164478753131781?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103164478753131781&source=h5_m,12262471,28677,52016,50684,1924756,6871082689080854530,6871082689080854530,10033,6871082689080854530,Right Foot Creep,YoungBoy Never Broke Again,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/0e455f18f81448308122529cc075d55c,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/bace5fe60c96459ebe0c40be91add124,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1530122792', 'external_song_key': 'apple_song_id'}]",0,0,Christmas Island,#foryou #foryoupage #fyp #loroparque #zoo #dolphins #gogythemonke,0,1,1,0,0,1,0,0,0,0
1,AU,7100146048768724226,1653131576,youll get a perfect star with lots of practice :D #fyp #foryou #paperstars #origamiluckystars,7098231197336388610,yes,random posts 😋🤟,0,False,https://www.tiktok.com/@user5463865/video/7100146048768724226?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100146048768724226&source=h5_m,11075214,4556,22180,523,1222521,7075729123557100294,7075729123557100294,10036,7075729123557100294,Jiggle Jiggle,Duke & Jones & Louis Theroux,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/84fc699b425e4f8f8468af75e7906d7f,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/53d5df68e49f406d83b5031f70853539,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1623742151', 'external_song_key': 'apple_song_id'}]",0,0,Christmas Island,#fyp #foryou #paperstars #origamiluckystars,0,1,0,0,0,1,0,0,0,0
2,GB,7090928203350527238,1650985379,Culture day fashion show #cultureday #fashionshow,6962967061824373765,isma,,0,False,https://www.tiktok.com/@bigman_tlng/video/7090928203350527238?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7090928203350527238&source=h5_m,14304695,33448,8158,20659,1949401,7031143048507557889,7031143048507557889,10033,7031143048507557889,Habibi (Albanian Remix),Ricky Rich & Dardan,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/ede1964670f047688b2d52df377a6f34,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/fb408983e18f4ab7a57588c4543f1eb8,True,True,,,,,[],0,0,Christmas Island,#cultureday #fashionshow,0,0,0,0,0,0,0,0,0,0
3,US,7078700700846263595,1648138441,"This was so hard🤣 Where are our fellow Geminis, Virgos & Capricorns? Comment your #zodiacsign ! 🎉 #gemini #virgo #capricorn #zodiac #k3sb",6716174884513596421,K3 Sisters ,"K3Kaylen, K3Kelsey, K3Kristen✨Female-Led Band🎸TikTok concerts every Sat @1p CST",0,False,https://www.tiktok.com/@k3sistersband/video/7078700700846263595?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078700700846263595&source=h5_m,7178193,24902,849,3268,599043,5000000001286940684,5000000001286940684,71,5000000001286940684,The Months of the Year,The Kiboomers,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/68043c21f38d482ea1ef669d25b28e2c,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/5239b533aad540f1b61277ca46cc60b1,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1286940684', 'external_song_key': 'apple_song_id'}]",0,0,Christmas Island,#zodiacsign #gemini #virgo #capricorn #zodiac #k3sb,0,0,0,0,0,0,0,0,0,0
4,US,7073610670243056942,1646953326,👍🏽👍🏽👍🏽 Cr:@khaby.lame #khabylame #fyp #tiktok #respect #amazing #rubik,7049989204742636550,khabyyVlog,"I'm Khaby fan
I will do vlog about Khaby.lame❤️❤️
Follow me😎😎",0,False,https://www.tiktok.com/@vlog1_fans/video/7073610670243056942?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073610670243056942&source=h5_m,43033366,2426,143537,325268,815206,6815355744783697922,6815355744783697922,10033,6815355744783697922,Astronomia,Chiky Dee Jay,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/08a0235286fa44b5a2faeca384392cc2,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/71416ada57c94baaa0bca265bdaaf1b6,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1507764764', 'external_song_key': 'apple_song_id'}]",0,0,Christmas Island,#khabylame #fyp #tiktok #respect #amazing #rubik,0,0,0,0,0,1,0,0,1,0
5,ES,7087289281525370117,1650138126,i will never stop making these videos hehe #greenscreen #airport #travel #foryou,7085768847890383877,salma,"14
ig:ssaalmaa23
muslim and north african.",0,False,https://www.tiktok.com/@imnotwolves/video/7087289281525370117?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7087289281525370117&source=h5_m,6803767,30622,40496,59821,1991388,7074217318997428997,7074217318997428997,72,7074217318997428997,original sound - bestspedup (Contains music from: Fly Away - P.LIMA),"Contains music from: ""Fly Away""",7.057104042099181e+18,sped up songs ❤️‍🩹,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7074217335808215814.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/45d62e769f16b9fa8c02723277fa7f6f.json,False,False,P.LIMA,Fly Away,original sound - bestspedup (Contains music from: Fly Away - P.LIMA),"Contains music from: ""Fly Away""",[],0,0,Christmas Island,#greenscreen #airport #travel #foryou,0,1,0,0,0,0,0,0,0,0
6,GB,7086142780547943685,1649871185,So stinking cute,82944702395658240,Alisha Cain,"21/🏴󠁧󠁢󠁳󠁣󠁴󠁿
Oscars mum 💙👩‍👦",0,False,https://www.tiktok.com/@alishaacainn/video/7086142780547943685?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086142780547943685&source=h5_m,108374851,141515,336713,351490,16441327,7064509319307365126,7064509319307365126,72,7064509319307365126,original sound - speedaudiios_ (Contains music from: Wait a Minute! - WILLOW),"Contains music from: ""Wait a Minute!""",7.037058424858052e+18,Molly,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7064509291939597061.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/51cb25c03d7b685a28e8848473fa3eef.json,False,False,WILLOW,Wait a Minute!,original sound - speedaudiios_ (Contains music from: Wait a Minute! - WILLOW),"Contains music from: ""Wait a Minute!""",[],0,0,Christmas Island,,0,0,0,0,0,0,0,0,0,0
7,US,7070711443770985774,1646278297,Do u want to this？#fyp #baby #goodthing #satisfying #home,6996918033973511174,julice85,"Share baby goodies every day
, Click the link below
⬇️shipping free⬇️",0,False,https://www.tiktok.com/@julice85/video/7070711443770985774?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7070711443770985774&source=h5_m,103006676,15144,243707,598504,3548736,261516312592707584,261516312592707584,10009,261516312592707584,Baby Shark,Pinkfong,,,True,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/dea0e3c26db642bc909b78bf686762fe,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/37eed7bdec5c4e6689d0c6a7f60f6e17,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1441725813', 'external_song_key': 'apple_song_id'}]",0,0,Christmas Island,#fyp #baby #goodthing #satisfying #home,0,0,0,0,0,1,0,1,0,0
0,GB,7082792942070402310,1649091242,My comment section,7050617080755799045,Fabio Jackson,No bio yet,0,False,https://m.tiktok.com/v/7082792942070402310.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7082792942070402310&source=h5_m,24575159,23936,13647,14452,1709625,7014868732271004417,7014868732271004417,72,7014868732271004417,Kingdanzz and FingerDanceMusic Remix Bow Bow Bow,FingerDanceMusic,6.958351653893309e+18,FingerDanceMusic,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7014868738247805697.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/11f042a39eba9a0bee69019cf10979bc.json,False,False,,,,,[],0,0,Christmas Island,,0,0,0,0,0,0,0,0,0,0
1,US,7087254148613262634,1650129946,"65 days pregnant, they should be here any day!! #pregnantcat #babymomma #soclose #PassTheBIC #pregnantcatsoftiktok #pregnantmomma #fyp #kittensoftiktok #8weekspregnant",6778657141949498373,Emily Suchar,,0,False,https://m.tiktok.com/v/7087254148613262634.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7087254148613262634&source=h5_m,16341293,26319,53366,35438,3698454,6920684604005403398,6920684604005403398,72,6920684604005403398,"BEE GEES VS 50 cent (Contains music from: Stayin' Alive - From ""Saturday Night Fever"" Soundtrack - Bee Gees)","Contains music from: ""Stayin' Alive - From ""Saturday Night Fever"" Soundtrack""",6.873252360446166e+18,EZ,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6990286175609146114.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/65f57edfab659477b10db10049db9f83.json,False,False,Bee Gees,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack","BEE GEES VS 50 cent (Contains music from: Stayin' Alive - From ""Saturday Night Fever"" Soundtrack - Bee Gees)","Contains music from: ""Stayin' Alive - From ""Saturday Night Fever"" Soundtrack""",[],0,0,Christmas Island,#pregnantcat #babymomma #soclose #PassTheBIC #pregnantcatsoftiktok #pregnantmomma #fyp #kittensoftiktok #8weekspregnant,0,0,0,0,0,1,0,0,0,0
2,US,7081744883819695406,1648847220,Eww lol,7037971349213971503,PickyNiki,No bio yet,0,False,https://m.tiktok.com/v/7081744883819695406.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081744883819695406&source=h5_m,108520189,23411,40164,29570,6056520,7081744856564943658,7081744856564943658,72,7081744856564943658,original sound - pickerypick,PickyNiki,7.037971349213971e+18,PickyNiki,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7081744875615439662.mp3,,False,False,,,,,[],0,0,Christmas Island,,0,0,0,0,0,0,0,0,0,0
3,GB,7081282191057030405,1648739491, ,6847651386713703429,OSHU,"📬: joshrobinsonmedia@gmail.com
I Do More On Youtube!👇",0,False,https://m.tiktok.com/v/7081282191057030405.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081282191057030405&source=h5_m,21625553,13471,19019,24425,3527298,7081282191598160646,7081282191598160646,72,7081282191598160646,original sound - joshua.robinson,OSHU,6.847651386713703e+18,OSHU,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7081282196937378565.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/3473ece3d95a4a9209a225057e959c40.json,False,False,,,,,[],0,0,Christmas Island,,0,0,0,0,0,0,0,0,0,0
4,US,7077790952135380266,1647926624,The one friend who always has your back 😂,7050360436883571759,Stokestwins,,0,False,https://m.tiktok.com/v/7077790952135380266.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077790952135380266&source=h5_m,10478238,4801,4593,38766,890467,7077790882866645806,7077790882866645806,72,7077790882866645806,original sound - stokestwin0,Stokestwins,7.050360436883572e+18,Stokestwins,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7077790952294746926.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/b992a5fbf7da132ad2902b571975931c.json,False,False,,,,,[],0,0,Christmas Island,,0,0,0,0,0,0,0,0,0,0
5,IT,7079788275589729541,1648391662,Che effetto a gir 😂 #viral #spin #fyp #volare #trick,7075407702621373445,FlyUfo👽,"👽🔮the TikTok drone🔮👽
🛸worldwide shipping🛸
⬇️Order Here⬇️",0,False,https://m.tiktok.com/v/7079788275589729541.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079788275589729541&source=h5_m,15465622,5249,40332,23967,763184,7061678640970484527,7061678640970484527,72,7061678640970484527,Jit trippin (Contains music from: Jit Trippin - Enderboybeats),"Contains music from: ""Jit Trippin""",6.74367713208053e+18,Bloom,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7061678667172449070.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/825761b5a64e3856f1cef89679eb9e8d.json,False,False,Enderboybeats,Jit Trippin,Jit trippin (Contains music from: Jit Trippin - Enderboybeats),"Contains music from: ""Jit Trippin""",[],0,0,Christmas Island,#viral #spin #fyp #volare #trick,0,0,0,0,0,1,0,0,0,1
