,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,loc,test,hash_bissautiktok,hash_foryou,hash_foryoupage,hash_fy,hash_fyp,hash_fypシ,hash_guinebissautiktok,hash_tiktok,hash_trending,hash_viral
5,BR,7096109105261153542,1652191654,Querem que eu ensine ?                   #fy #foryou,141497838378672128,Maay Santos✨,"•22years
•Insta👉 @mayara_pereiira
•Solteira😉",0,False,https://www.tiktok.com/@mayara__pereiira/video/7096109105261153542?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096109105261153542&source=h5_m,2546954,674,351,1823,91837,314391636111929344,314391636111929344,71,314391636111929344,Mind Over Matter (Reprise),Young the Giant,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/311a8ebec49e467a85c9a3095bab3e50,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/512b5a30ccf441b4b216fcc7674fa607,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1261404368', 'external_song_key': 'apple_song_id'}]",0,0,Guinea-Bissau,#fy #foryou,0,1,0,1,0,0,0,0,0,0
6,ZA,7098071385238506758,1652648531,Yohh 🤔#viral #tiktoksouthafrica #pypシ #fypviralシ #followmypage_foryoupage,6972160853882881030,manandoemmanuelma,"Dancer
Mc🎤
Just for fun🤗❤️
Follow my IG: Nandos_WTS",0,False,https://www.tiktok.com/@manandoemmanuelma/video/7098071385238506758?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098071385238506758&source=h5_m,670780,37,240,5513,24009,7082689973962509061,7082689973962509061,72,7082689973962509061,offi (Contains music from: Chicago bells(the revisit) - Officixl Rsa),"Contains music from: ""Chicago bells(the revisit)""",6.920945791238669e+18,Officixl Rsa,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7082689975711484677.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/18a861e7e7d9911a638d6e24c7d22c2b.json,False,False,Officixl Rsa,Chicago bells(the revisit),offi (Contains music from: Chicago bells(the revisit) - Officixl Rsa),"Contains music from: ""Chicago bells(the revisit)""",[],0,0,Guinea-Bissau,#viral #tiktoksouthafrica #pypシ #fypviralシ #followmypage_foryoupage,0,0,0,0,0,0,0,0,0,1
7,NG,7091941475176533253,1651221307,#foryou #foryourpage #fyp,6846011315778307078,Lord ella,"📧Lordellafashion@gmail.com
Fashion content and sometimes lifestyle 🥱",0,False,https://www.tiktok.com/@_lord.ella__/video/7091941475176533253?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091941475176533253&source=h5_m,1864169,243,107,1958,37061,7073652685462849538,7073652685462849538,10033,7073652685462849538,Playboy,Fireboy DML,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/cea86bb7f470408783bddc019972b3f8,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e0ab4c5d6ec44b2ead5c3bf277a64305,False,True,,,,,[],0,0,Guinea-Bissau,#foryou #foryourpage #fyp,0,1,0,0,1,0,0,0,0,0
0,GW,7092344507152272645,1651315139,Vânia mindjer bonita💚❤️,6971178671865807873,✨Vânia Coxiaba Burgos ✨,🤍Compromisso 💍🤍,0,False,https://www.tiktok.com/@vaniacoxiababurgos19/video/7092344507152272645?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092344507152272645&source=h5_m,92791,118,64,120,3101,7034208154020104966,7034208154020104966,72,7034208154020104966,original sound - fantacamara0,Fanta Camara,6.810913680168814e+18,Fanta Camara,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7034208222572104454.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/df6ece164454d7fd4df52e55f824d6d4.json,False,False,,,,,[],0,0,Guinea-Bissau,,0,0,0,0,0,0,0,0,0,0
1,GW,7090456147475352838,1650875486,Bubaque conexão,7005507120338994182,Baradjado nanduk,,0,False,https://www.tiktok.com/@baradjadonanduk/video/7090456147475352838?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7090456147475352838&source=h5_m,95208,28,36,509,2597,7090456164604939014,7090456164604939014,72,7090456164604939014,original sound - baradjadonanduk,Baradjado nanduk,7.005507120338994e+18,Baradjado nanduk,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7090456181298285318.mp3,,False,False,,,,,[],0,0,Guinea-Bissau,,0,0,0,0,0,0,0,0,0,0
2,ZA,7089386906902875397,1650626518,Reply to @athenkosi_blackprince22 THIS DANCE IS A WHOLE WORKOUT FR😭  #fypage #fyp #aimisnottosweat #pianochoker #majorlidzdjz @Vinny06,6919158752378356738,Uyanda Sibiya,"God First🙌🏽
Insta: @yandi.sibi
I’m just here to dance guyzins🔥🚧🙋🏽‍♀️",0,False,https://www.tiktok.com/@yandisibi/video/7089386906902875397?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7089386906902875397&source=h5_m,2384277,1714,1873,23190,244014,7083443370479078149,7083443370479078149,72,7083443370479078149,original sound - vinny06_,Vinny06,7.012752416668911e+18,Vinny06,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7083443373213797125.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/07ce882fde45141c496683d0c47b47ce.json,False,False,,,,,[],0,0,Guinea-Bissau,#fypage #fyp #aimisnottosweat #pianochoker #majorlidzdjz,0,0,0,0,1,0,0,0,0,0
3,IT,7082408367213317382,1649001700,🦑,6756330459292894213,lalequita,"Collab📩 lalequita96@gmail.com
Italy - Dancer 🌸
@lalequitareal second profile💕",0,False,https://www.tiktok.com/@lalequita/video/7082408367213317382?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7082408367213317382&source=h5_m,3830241,261,252,3729,179641,7065143476219987970,7065143476219987970,10036,7065143476219987970,Bong Bing,Laa Lee & Cristale,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/ebe52970bfec488e83c7c67b9982e6ad,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/3df250b284d043aeba3ae34453afffad,False,True,,,,,[],0,0,Guinea-Bissau,,0,0,0,0,0,0,0,0,0,0
4,BR,7098746517317635334,1652805723,🤪🤪🤪🤪🤪🤪🤪,6930830862548452354,Lidiane Damasceno867lindali,oi me chamo Lidiane e gostaria muito de participar do tik tok e compart..com vcs,0,False,https://www.tiktok.com/@lidianedamasceno33/video/7098746517317635334?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098746517317635334&source=h5_m,413183,221,562,2053,19457,7059860066576501509,7059860066576501509,72,7059860066576501509,Mc Mirella Mc vc empurrando colocando Dj jacaré (Contains music from: Vou Empurrando e Colocando - MC Mirella & MC VC),"Contains music from: ""Vou Empurrando e Colocando""",7.010504240699672e+18,DJ JACARÉ DA PENHA,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7059860104014727941.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c5673c871a0c3faa890c5bf8270b2149.json,False,False,MC Mirella & MC VC,Vou Empurrando e Colocando,Mc Mirella Mc vc empurrando colocando Dj jacaré (Contains music from: Vou Empurrando e Colocando - MC Mirella & MC VC),"Contains music from: ""Vou Empurrando e Colocando""",[],0,0,Guinea-Bissau,,0,0,0,0,0,0,0,0,0,0
5,NG,7102475628590484742,1653673974,😩 #iambuike07 #tiktokfamilly #trending #goviral #fyp #letsgrowtogether #celebrities #famous #makemefameous #mymumrocks🤙,7054826213235672069,iambuike,"Main Account Has 1.3M followers❤️@iambuike, this is my backup acct., follow up🙏",0,False,https://www.tiktok.com/@iam_buike07/video/7102475628590484742?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102475628590484742&source=h5_m,173510,164,57,995,10880,7102475590388812550,7102475590388812550,72,7102475590388812550,original sound - iam_buike07 (Contains music from: Live Forever - Kayode),"Contains music from: ""Live Forever""",7.054826213235672e+18,iambuike,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102475608604592901.mp3,,False,False,Kayode,Live Forever,original sound - iam_buike07 (Contains music from: Live Forever - Kayode),"Contains music from: ""Live Forever""",[],0,0,Guinea-Bissau,#iambuike07 #tiktokfamilly #trending #goviral #fyp #letsgrowtogether #celebrities #famous #makemefameous #mymumrocks🤙,0,0,0,0,1,0,0,0,1,0
6,GB,7095001849031298309,1651933848,what do you call these in English? #speakenglish #quiz #britishenglish #LearnOnTikTok #englishteacher #inglesbritanico #englishonline,6910993028187505670,Horizons,"Improve your English | Study Abroad
James 🇬🇧 London",0,False,https://www.tiktok.com/@horizons.uk/video/7095001849031298309?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095001849031298309&source=h5_m,1171109,538,284,3624,46268,7095001820338490118,7095001820338490118,72,7095001820338490118,original sound - horizons.uk,Horizons,6.910993028187506e+18,Horizons,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7095001842886642437.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/0fbebcb4c6b236d60c9f5d559354d884.json,False,False,,,,,[],0,0,Guinea-Bissau,#speakenglish #quiz #britishenglish #LearnOnTikTok #englishteacher #inglesbritanico #englishonline,0,0,0,0,0,0,0,0,0,0
7,FR,7093079201909198086,1651486200,♥️😍🇬🇳,6868721366548726789,Hadja Bøbø Bah,"Insta: hadjabah6 ♥️😍
Snap djiwounbah😍bah ♥️♥️une princesse ♥️😍",0,False,https://www.tiktok.com/@hadjabobobah/video/7093079201909198086?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093079201909198086&source=h5_m,107069,225,45,23,11793,7054239114027092741,7054239114027092741,72,7054239114027092741,original sound - bantigueljalloh1 (Contains music from: Hamkoulel - Djanii Alfa),"Contains music from: ""Hamkoulel""",6.88873181632612e+18,Bantiguel Jalloh,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7054239121652419334.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/fb361988d2fc9fbff99ecf00f58e12b9.json,False,False,Djanii Alfa,Hamkoulel,original sound - bantigueljalloh1 (Contains music from: Hamkoulel - Djanii Alfa),"Contains music from: ""Hamkoulel""",[],0,0,Guinea-Bissau,,0,0,0,0,0,0,0,0,0,0
0,GW,7099826649968954630,1653057211,#comedia #guinebissauportugal🇬🇼🇵🇹♥️,52616955844644864,chinesa guigui ❤🙏🏽,"SÓ QUERO DIVERTIR 🙏❤
   AMO VOCÊS 🙏🇬🇼❤",0,False,https://www.tiktok.com/@chinesaguigui/video/7099826649968954630?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099826649968954630&source=h5_m,71818,493,139,1351,4798,7099826633560918790,7099826633560918790,72,7099826633560918790,original sound - chinesaguigui,chinesa guigui ❤🙏🏽,5.261695584464486e+16,chinesa guigui ❤🙏🏽,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099826649172101893.mp3,,False,False,,,,,[],0,0,Guinea-Bissau,#comedia #guinebissauportugal🇬🇼🇵🇹♥️,0,0,0,0,0,0,0,0,0,0
1,GW,7099110515766463749,1652890472, ,7048653309784605701,adjirato Djalo,amour 💘,0,False,https://www.tiktok.com/@user4075493121631/video/7099110515766463749?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099110515766463749&source=h5_m,71462,40,80,1184,2109,7099110499278965510,7099110499278965510,72,7099110499278965510,original sound - user4075493121631,adjirato Djalo,7.048653309784606e+18,adjirato Djalo,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099110518707391237.mp3,,False,False,,,,,[],0,0,Guinea-Bissau,,0,0,0,0,0,0,0,0,0,0
2,US,7081720603094338862,1648841567,Braces off = no more worrying about another broken bracket 🥳 #bracesoff,6738675971962061829,Dr. Bar | Orthodontist,"🦷 Board Certified Orthodontist 🦷
Adventure Ortho TX
💕 Follow me on YouTube ⤵️",0,False,https://www.tiktok.com/@drbarthebracesdoc/video/7081720603094338862?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081720603094338862&source=h5_m,953544,273,92,662,25779,6740248251825391617,6740248251825391617,10033,6740248251825391617,Forever,Labrinth,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/76620b22fa6148fc8a0f236baff8f4b8,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/304fcf7798304e4b80402c83784c0348,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1481092680', 'external_song_key': 'apple_song_id'}]",0,0,Guinea-Bissau,#bracesoff,0,0,0,0,0,0,0,0,0,0
3,TR,7090207113087044866,1650817487,İyilik eden iyilik bulur 👋🏻❤️ watch the end / شاهد النهاية #svfc #viral #global #fyp,6550406458972836879,Semih Varol,"🔥 HER GÜN 00.00 - 03:00 YAYINDAYIM 🔥
#SVFC
Reklam:twittersemihvarol@gmail.com",0,False,https://www.tiktok.com/@semihvarol/video/7090207113087044866?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7090207113087044866&source=h5_m,3347835,727,249,1702,77793,7090207108717005569,7090207108717005569,72,7090207108717005569,original sound - semihvarol,Semih Varol,6.550406458972837e+18,Semih Varol,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7090207110994135809.mp3,,False,False,,,,,[],0,0,Guinea-Bissau,#svfc #viral #global #fyp,0,0,0,0,1,0,0,0,0,1
4,ID,7099617777010347291,1653008577,Terimakasih orang baik terimakasih @Scarlett Whitening Official #scarlett_whitening,6808528516965467137,Hendra Kapiten,"Pontianak Kite 📍
Talent - Creator 🎬
IG : Hendrakapiten_adhe",0,False,https://www.tiktok.com/@hendrakapiten/video/7099617777010347291?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099617777010347291&source=h5_m,3586104,491,1019,4333,51988,7056382314640608026,7056382314640608026,24,7056382314640608026,original sound - galeri_musik01,Galeri Musik01,6.862237618450613e+18,Galeri Musik01,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7056382315546544922.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/a195b009731818dbdd14f1c70f81c7f5.json,False,False,,,,,[],0,0,Guinea-Bissau,#scarlett_whitening,0,0,0,0,0,0,0,0,0,0
5,ZA,7095377897250163973,1652021404,#malawitiktok🇲🇼 #pilottraining #fypシ #femalepilot👩🏻‍✈️✈️❤️ #aeroplanes #southafficantiktok🇿🇦 #aviationlovers,6567046539233989632,Mphatso mbonekera,"Event styling/decor&wedding accessories plug.
Aviation&lifestyle 👩🏽‍✈️✈️",0,False,https://www.tiktok.com/@captain_mphatsombonekera/video/7095377897250163973?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095377897250163973&source=h5_m,1826435,1988,820,957,88407,6990441958090999809,6990441958090999809,10033,6990441958090999809,Unstoppable,Sia,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/93b99b155d1f4a9eb1402a467e66e981,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/5c6ffe5a760b4ddab5229012fd23f3f9,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1162482538', 'external_song_key': 'apple_song_id'}]",0,0,Guinea-Bissau,#malawitiktok🇲🇼 #pilottraining #fypシ #femalepilot👩🏻‍✈️✈️❤️ #aeroplanes #southafficantiktok🇿🇦 #aviationlovers,0,0,0,0,0,1,0,0,0,0
6,NG,7094640813212208390,1651849789,❤️❤️❤️#davidoofficial #luchydonalds #nairamarley #zinoleesky #pocolee #zlantan #noollywood #fyp #fypシ #trending #viral #chachaekefaani #reginadaniels,7091216001136952326,chidinmaekile.fanz,"Chidinmaekile fans ❤️ 
Everything beautiful 💖
Follow 🔥",0,False,https://www.tiktok.com/@chidinmaekile.fanz/video/7094640813212208390?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094640813212208390&source=h5_m,2165977,892,754,11248,126562,7081414520505960449,7081414520505960449,10033,7081414520505960449,Running (To You),Chike & Simi,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/e892a907efe5427d8b31435265a30855,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/be8f57a8915844b2ae9b2b22cbfe0d88,False,True,,,,,[],0,0,Guinea-Bissau,#davidoofficial #luchydonalds #nairamarley #zinoleesky #pocolee #zlantan #noollywood #fyp #fypシ #trending #viral #chachaekefaani #reginadaniels,0,0,0,0,1,1,0,0,1,1
7,GB,7081167443120409862,1648712776,#foryou #useful #tips,6991451606287369222,Share Monster,Explore more impossibly chic designs with you.💞,0,False,https://www.tiktok.com/@kaniauk1122/video/7081167443120409862?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081167443120409862&source=h5_m,17944329,430,4026,74256,457662,7081167388657404677,7081167388657404677,72,7081167388657404677,original sound - kaniauk1122 (Contains music from: A Thousand Miles - Josh Vietti),"Contains music from: ""A Thousand Miles""",6.991451606287369e+18,Share Monster,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7081167401345190661.mp3,,False,False,Josh Vietti,A Thousand Miles,original sound - kaniauk1122 (Contains music from: A Thousand Miles - Josh Vietti),"Contains music from: ""A Thousand Miles""",[],0,0,Guinea-Bissau,#foryou #useful #tips,0,1,0,0,0,0,0,0,0,0
0,GW,7096984910010813702,1652395567,saifond 😍😍,7066727391876514822,djenabubelle,"Facebook🥰fulazinha djau
instagram🥰fulazinha djau
1 me segue😘
2 curte o vidéo",0,False,https://m.tiktok.com/v/7096984910010813702.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096984910010813702&source=h5_m,94135,54,15,655,3829,7081613907229051654,7081613907229051654,72,7081613907229051654,original sound - halimadiallo42,fan de saifonbalde,6.981138242791867e+18,fan de saifonbalde,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7081613930560342789.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/1fd079bd659a282e8d32a666853ef945.json,False,False,,,,,[],0,0,Guinea-Bissau,,0,0,0,0,0,0,0,0,0,0
1,GW,7090154864998665477,1650805323,Nas ilhas paradisíacas da Guiné-Bissau🇬🇼 DAKOST_ECO_RETREAT #titapipoka #guinebissautiktok🇬🇼 #fypシ #paradise #paradisehotel #brasil #africa,6989289394582619142,Tita Pipoka,,0,False,https://m.tiktok.com/v/7090154864998665477.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7090154864998665477&source=h5_m,766914,463,969,4736,16819,7090154830009846533,7090154830009846533,72,7090154830009846533,original sound - titapipoka,Tita Pipoka,6.989289394582619e+18,Tita Pipoka,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7090154828231461637.mp3,,False,False,,,,,[],0,0,Guinea-Bissau,#titapipoka #guinebissautiktok🇬🇼 #fypシ #paradise #paradisehotel #brasil #africa,0,0,0,0,0,1,1,0,0,0
2,GB,7071316179880578309,1646419098, ,6869714866509857797,TOB TWINS👬🏆,"📌WE REPLY ON INSTAGRAM ⬆️
    👬TWINS(PETER & PAUL)
    📍WOLVERHAMPTON UK 🇬🇧",0,False,https://m.tiktok.com/v/7071316179880578309.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7071316179880578309&source=h5_m,793936,667,368,4770,44057,7028847795599690502,7028847795599690502,10036,7028847795599690502,Akanchawa,General Defao,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/1a0601a0f8af4164b463a0df41c111e6,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/0027e0a4815340c8ad7074d0ab098ece,False,True,,,,,[],0,0,Guinea-Bissau,,0,0,0,0,0,0,0,0,0,0
3,NG,7098153737964817670,1652667708,A or B? #blackchully,6999251032803001350,blackchully,"Content Creator • Brand Ambassador • Entertainer • Actor
DM for promotions",0,False,https://m.tiktok.com/v/7098153737964817670.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098153737964817670&source=h5_m,1267544,999,754,16214,97762,7070835856843623173,7070835856843623173,72,7070835856843623173,original sound - lyricsvillla (Contains music from: Finesse - Pheelz & BNXN),"Contains music from: ""Finesse""",7.039824498929239e+18,lyrics villa,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7070835873319127814.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/bf70a4417315fa62720457c33ff256b2.json,False,False,Pheelz & BNXN,Finesse,original sound - lyricsvillla (Contains music from: Finesse - Pheelz & BNXN),"Contains music from: ""Finesse""",[],0,0,Guinea-Bissau,#blackchully,0,0,0,0,0,0,0,0,0,0
