,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,loc,test,hash_asmr,hash_foryou,hash_foryoupage,hash_funny,hash_fy,hash_fyp,hash_fypシ,hash_satisfying,hash_tiktok,hash_viral
1,US,7088125424630353195,1650332805,"Where there is competition, there is vitality.💪#cat #catsoftiktok #kitten #fyp #pet #baby #cutebaby #kittycat #cute #dragonli #cats",7032651229500261381,Faulknor,"Thank your for your following 
👇Share pets goodies👇",0,False,https://www.tiktok.com/@faulknorfamily/video/7088125424630353195?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088125424630353195&source=h5_m,34782284,8340,28077,80991,1474274,7074305762457701126,7074305762457701126,72,7074305762457701126,original sound - bongo_cat2022,Tik Toker,7.053874447753119e+18,Tik Toker,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7074305757423864582.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/df1215ed789dbc50b2fcb5c35b8ed39d.json,False,False,,,,,[],0,0,British Indian Ocean Territory,#cat #catsoftiktok #kitten #fyp #pet #baby #cutebaby #kittycat #cute #dragonli #cats,0,0,0,0,0,1,0,0,0,0
2,GB,7076226058764160262,1647562269,💅🏼💅🏼💅🏼 #fyp #pink #nails,6756741383589889029,k,"creative direction / 3d artist 
central st martins graduate
ig: polarfantasy",0,False,https://www.tiktok.com/@polarfantasy/video/7076226058764160262?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076226058764160262&source=h5_m,8487612,861,1268,1840,414016,6975019209361296134,6975019209361296134,72,6975019209361296134,chrisklemens youre coming home with me,Chris Klemens,6.741949514296509e+18,Chris Klemens,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6975019367398509317.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/a762e53375ca50e56c93f0bd4f56726d.json,False,False,,,,,[],0,0,British Indian Ocean Territory,#fyp #pink #nails,0,0,0,0,0,1,0,0,0,0
3,AU,7102712732243234050,1653729178,#OscarsAtHome #Siblings #Love #foryou #fyp #pepsiapplepiechallenge #precious #siblinggoals,6997718828268864514,fiveofmine,"Aussie mumma of 5 
💙💙💙💙💜
😻Hamish & Binx😻",0,False,https://www.tiktok.com/@fiveofmine/video/7102712732243234050?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102712732243234050&source=h5_m,799620,788,312,227,54211,6655490264183868162,6655490264183868162,10009,6655490264183868162,Count on Me,Bruno Mars,,,True,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/1473f6952c964b5381fb3834096f7a63,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/b7995c071daa47aaa21b2275aeaaa209,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '408106968', 'external_song_key': 'apple_song_id'}]",0,0,British Indian Ocean Territory,#OscarsAtHome #Siblings #Love #foryou #fyp #pepsiapplepiechallenge #precious #siblinggoals,0,1,0,0,0,1,0,0,0,0
4,TR,7086518456757112066,1649958655,BEN SÖYLEDİM HAYRANLIKLA DİNLEDİ😳 #şokedenanlar #keşfetteyizzz #lorilori #قطر #السعودية #الكويت,6770086946842199045,HARUN YILMAZ,"SNAP👉harun3020
İNSTA👉harun72_officall

⬅️ كل يوم بث لايف الساعه ١٢ ليلا❤️🕊➡️",0,False,https://www.tiktok.com/@harun72_officall/video/7086518456757112066?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086518456757112066&source=h5_m,7677230,2520,2178,313,322142,7086518499627043586,7086518499627043586,72,7086518499627043586,original sound - harun72_officall,HARUN YILMAZ,6.770086946842199e+18,HARUN YILMAZ,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7086518463333812994.mp3,,False,False,,,,,[],0,0,British Indian Ocean Territory,#şokedenanlar #keşfetteyizzz #lorilori #قطر #السعودية #الكويت,0,0,0,0,0,0,0,0,0,0
5,US,7085253562917293358,1649664152,#cleaning #fypシ #housecleaning #foryoupage #housekeeping,7037282739862995973,cleaningtips2021,share cleaning tips 🥰,0,False,https://www.tiktok.com/@cleaningtips2021/video/7085253562917293358?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7085253562917293358&source=h5_m,40195686,4455,51087,53286,469884,6746993352891189249,6746993352891189249,10033,6746993352891189249,Monkeys Spinning Monkeys,Kevin MacLeod & Kevin The Monkey,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/ea8ca7768b2142be9cafe3284d9b97fa,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/bd04654513374431956fb38fa9f8db1b,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1581990211', 'external_song_key': 'apple_song_id'}]",0,0,British Indian Ocean Territory,#cleaning #fypシ #housecleaning #foryoupage #housekeeping,0,0,1,0,0,0,1,0,0,0
6,ES,7102294784764677381,1653631874,#strangerthings4 #madrid #plazadelcallao #promo,6574279591891353605,carla🫀,mdrzz🇪🇸,0,False,https://www.tiktok.com/@caarlaavls_/video/7102294784764677381?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102294784764677381&source=h5_m,1425628,378,2023,1636,25956,6818218513426024449,6818218513426024449,10033,6818218513426024449,Stranger Things,Kyle Dixon & Michael Stein,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6cb6a6aebe3e4ac6a99e553c9a03af12,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/999ae6f0ddb24918a685a763f9fde36e,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1143131699', 'external_song_key': 'apple_song_id'}]",0,0,British Indian Ocean Territory,#strangerthings4 #madrid #plazadelcallao #promo,0,0,0,0,0,0,0,0,0,0
7,US,7072556388643441966,1646707857,#sneakpeek #sneakpeak #beehive #beerescue #beehiveremoval #colony #savethebees #heights #scary #daring #beecrazy #fyp #pollen,6769988812606243845,𝙀𝙡𝙞_𝙩𝙝𝙚𝘽𝙚𝙚𝙂𝙪𝙮,"🐝🐝ʙᴇᴇ ᴡʜɪꜱᴘᴇʀᴇʀ🐝🐝
Rescuing Bees in 🌴So-Cal🌞
🍯⬇️Buy Honey Here⬇️🍯",0,False,https://www.tiktok.com/@eli_thebeeguy/video/7072556388643441966?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7072556388643441966&source=h5_m,26013643,12369,36622,44,1907756,7072556366702857003,7072556366702857003,72,7072556366702857003,original sound - eli_thebeeguy,𝙀𝙡𝙞_𝙩𝙝𝙚𝘽𝙚𝙚𝙂𝙪𝙮,6.769988812606244e+18,𝙀𝙡𝙞_𝙩𝙝𝙚𝘽𝙚𝙚𝙂𝙪𝙮,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7072556398047300395.mp3,,False,False,,,,,[],0,0,British Indian Ocean Territory,#sneakpeek #sneakpeak #beehive #beerescue #beehiveremoval #colony #savethebees #heights #scary #daring #beecrazy #fyp #pollen,0,0,0,0,0,1,0,0,0,0
0,US,7099703924764069162,1653028638,#foryou#games#game#GetYourJeansOn#MakingTheCut#friend#room,7099266136227251246,afdsf sdfsdf,,0,False,https://www.tiktok.com/@afdsfsdfsdf/video/7099703924764069162?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099703924764069162&source=h5_m,11518573,134,219,1938,192399,7099703817435974446,7099703817435974446,72,7099703817435974446,original sound - afdsfsdfsdf,afdsf sdfsdf,7.099266136227251e+18,afdsf sdfsdf,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7099703889884154667.mp3,,False,False,,,,,[],0,0,British Indian Ocean Territory,#foryou#games#game#GetYourJeansOn#MakingTheCut#friend#room,0,1,0,0,0,0,0,0,0,0
1,US,7077576999333793070,1647876810,#toys #toy #fyp #airplanemode,7074074252824085546,coolplane6,"😎😎
Toyplane from my f0ll0wing",0,False,https://www.tiktok.com/@coolplane6/video/7077576999333793070?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077576999333793070&source=h5_m,74695256,8405,34288,169479,2092200,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,British Indian Ocean Territory,#toys #toy #fyp #airplanemode,0,0,0,0,0,1,0,0,0,0
2,TR,7091519886270254338,1651157254,Günlük adrenalin dozu alındı. 😎🤸‍♀️ @hazalnhr #parkour #atlama #tırmanma,6665618094240006150,Red Bull Türkiye,Red Bull 🇹🇷 #kanatlandırııır,0,False,https://www.tiktok.com/@redbulltr/video/7091519886270254338?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091519886270254338&source=h5_m,8176334,237,539,1077,55681,7091666380268849922,7091666380268849922,24,7091666380268849922,original sound - redbulltr,Red Bull Türkiye,6.665618094240006e+18,Red Bull Türkiye,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7091666313365768961.mp3,,False,False,,,,,[],0,0,British Indian Ocean Territory,#parkour #atlama #tırmanma,0,0,0,0,0,0,0,0,0,0
3,US,7087763787410853162,1650248605,Happy Easter to all my TikTok Followers celebrating today ❤️ A little reset to get me ready for the week ❤️ #kitchenreset #kitchenrestock #sundayresetroutine,6718439043057861637,Farah Merhi,"Helping You Make Your House, Your Home
💌: farah.merhi@inspiremehomedecor.com",0,False,https://www.tiktok.com/@farahjmerhi/video/7087763787410853162?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7087763787410853162&source=h5_m,7470875,2022,8746,14270,251496,6739921400431134721,6739921400431134721,10033,6739921400431134721,Up - Movie Theme,Giampaolo Pasquile,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6228e19cb9ee4a3b8f02a56b8340ed59,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/bbadd7fc62ff489d9b4359455b14d1ae,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '979259859', 'external_song_key': 'apple_song_id'}]",0,0,British Indian Ocean Territory,#kitchenreset #kitchenrestock #sundayresetroutine,0,0,0,0,0,0,0,0,0,0
4,GB,7091214571720969478,1651052057,Off-duty time😌#home #housework #immersive #foryou,7067355713182237702,homeshare2,😊😊😊,0,False,https://www.tiktok.com/@homeshare2/video/7091214571720969478?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091214571720969478&source=h5_m,14608604,2502,1619,8550,568424,7091214552959879941,7091214552959879941,72,7091214552959879941,original sound - homeshare2,homeshare2,7.067355713182238e+18,homeshare2,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7091214544697428742.mp3,,False,False,,,,,[],0,0,British Indian Ocean Territory,#home #housework #immersive #foryou,0,1,0,0,0,0,0,0,0,0
5,TR,7086419075349417217,1649935516,Woowe gold,6974042956970673154,Hazine avcısı,"YouTube ⚒️Hazine avcısı
📩İnfo hazinezk@gmail.com
↘️ Full video ↙️",0,False,https://www.tiktok.com/@_hazineavcisi_/video/7086419075349417217?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086419075349417217&source=h5_m,17296727,1066,2176,3935,238186,7086419085377932034,7086419085377932034,72,7086419085377932034,original sound - _hazineavcisi_ (Contains music from: Conquest of Paradise - Vangelis),"Contains music from: ""Conquest of Paradise""",6.974042956970673e+18,Hazine avcısı,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7086419080218938114.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/d6f6dd982d8bb83b9047592b811c399e.json,False,False,Vangelis,Conquest of Paradise,original sound - _hazineavcisi_ (Contains music from: Conquest of Paradise - Vangelis),"Contains music from: ""Conquest of Paradise""",[],0,0,British Indian Ocean Territory,,0,0,0,0,0,0,0,0,0,0
6,SA,7088529030911118593,1650426780,Reply to @cklaus77 #fyp,6869468709594022913,L,,0,False,https://www.tiktok.com/@megusenpai/video/7088529030911118593?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088529030911118593&source=h5_m,8540694,3643,5247,819,396670,7085058419077663534,7085058419077663534,72,7085058419077663534,original sound - timer_povsss (Contains music from: Time - Sabb),"Contains music from: ""Time""",7.027231036132935e+18,povs/edits,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7085058437985389354.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/093d262d46c3e395f624938e3cc5f692.json,False,False,Sabb,Time,original sound - timer_povsss (Contains music from: Time - Sabb),"Contains music from: ""Time""",[],0,0,British Indian Ocean Territory,#fyp,0,0,0,0,0,1,0,0,0,0
7,IT,7102555784105446662,1653692637, ,7004801139778716678,Pengpeng,"Follow me please.😀😀😀
Documentary.different life
Human and environment",0,False,https://www.tiktok.com/@kristina_giugno_friendly/video/7102555784105446662?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102555784105446662&source=h5_m,5599362,47,937,1462,30578,6732129806218954753,6732129806218954753,10033,6732129806218954753,Violin,Grooving Gecko,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/0422aa0dcc1c4eb6a1521985bf466039,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/d189061b667141d19cc39971bbf4b1d7,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1140579515', 'external_song_key': 'apple_song_id'}]",0,0,British Indian Ocean Territory,,0,0,0,0,0,0,0,0,0,0
0,US,7082908005263510826,1649118030,More like @altegomusic ‘s milkshake 🤣👏 #ceilingfanceo #altegomusic,6762895840026870790,Tugboat_spenny,"OG pandemic ceiling fan content
#ceilingfanceo @364M views!
Lizzo gave me a 👍🏾",0,False,https://m.tiktok.com/v/7082908005263510826.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7082908005263510826&source=h5_m,39533521,22250,35813,114850,7237073,7074319007582522118,7074319007582522118,72,7074319007582522118,gimme more x milkshake by Altegomusic,ALTÉGO,6.925393143870342e+18,ALTÉGO,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7074319006287203077.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/37bd9fb0ab8c22dae0c663f9fbb5d043.json,False,False,,,,,[],0,0,British Indian Ocean Territory,#ceilingfanceo #altegomusic,0,0,0,0,0,0,0,0,0,0
1,US,7073678767666842923,1646969181,"CRUNCH, Baby, Crunch 🤤👌🔥🔥🔥#pizza #pepperoni #thincrustpizza #foryoupage #fresh #delish #pizzatime #sausagepizza",6830487893673542661,burattinopizza,"Burattino Brick Oven Pizza
Locations in Los Angeles: San Pedro/RPV, Carson",0,False,https://m.tiktok.com/v/7073678767666842923.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073678767666842923&source=h5_m,18673480,2788,18882,17990,342433,7073678740152159019,7073678740152159019,72,7073678740152159019,original sound - burattinopizza,burattinopizza,6.830487893673543e+18,burattinopizza,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7073678761924791083.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/f59b99ca96cb8bb42b0340924c7fbb81.json,False,False,,,,,[],0,0,British Indian Ocean Territory,#pizza #pepperoni #thincrustpizza #foryoupage #fresh #delish #pizzatime #sausagepizza,0,0,1,0,0,0,0,0,0,0
2,GB,7103188092554579201,1653839857,Skilling with Mbappe ❤️ how do you like that ?  #mbappe #embappé #Soccer #football #skills #passion #freestylefootball #woow #crazy #crazyexperience #psg #psginqatar #aguska,6720942072305796101,aguskafree,"✝️✝️✝️
Professional Freestyle Footballer 
3x World Champion 
2x European Champ",0,False,https://m.tiktok.com/v/7103188092554579201.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103188092554579201&source=h5_m,1501984,547,644,107,98960,6439562511493630721,6439562511493630721,22,6439562511493630721,Remember the Name (feat. Styles of Beyond),Fort Minor,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6b4497857b9246ce929bf10a908cb8d1,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/b7fa5c33c77b4f07b499d1af48ac58c1,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '80800075', 'external_song_key': 'apple_song_id'}]",0,0,British Indian Ocean Territory,#mbappe #embappé #Soccer #football #skills #passion #freestylefootball #woow #crazy #crazyexperience #psg #psginqatar #aguska,0,0,0,0,0,0,0,0,0,0
3,GB,7099668264673922310,1653020335,Satisfied car wash#carwashchallenge #carwashbabe #fyp #carwaah,7068184711071564805,Carwash Babe,"Car wash Babe, giving you the most satisfying car wash video🧼🚗👇products",0,False,https://m.tiktok.com/v/7099668264673922310.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099668264673922310&source=h5_m,2874803,191,823,474,131023,7099668251054967558,7099668251054967558,72,7099668251054967558,original sound - carwashbabe,Carwash Babe,7.068184711071565e+18,Carwash Babe,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099668207056800517.mp3,,False,False,,,,,[],0,0,British Indian Ocean Territory,#carwashchallenge #carwashbabe #fyp #carwaah,0,0,0,0,0,1,0,0,0,0
4,BE,7070902388684623110,1646322756,Mariés au premier regard 🥰🌹💍 #foryou #pourtoi #prank #mdr #mariage #viral #fyp,6817075251764626438,Sami2bx,"Si tu aimes mes vidéos, abonne toi 🤷🏽‍♂️🔥
📩 Collab: sami2bx@outlook.com",0,False,https://m.tiktok.com/v/7070902388684623110.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7070902388684623110&source=h5_m,6947177,1504,854,6917,583481,7070902379473898246,7070902379473898246,72,7070902379473898246,original sound - sami2bx (Contains music from: Le temps - Tayc),"Contains music from: ""Le temps""",6.817075251764626e+18,Sami2bx,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7070902378760915717.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/90d3149626512cf93dcc8e498790f81c.json,False,False,Tayc,Le temps,original sound - sami2bx (Contains music from: Le temps - Tayc),"Contains music from: ""Le temps""",[],0,0,British Indian Ocean Territory,#foryou #pourtoi #prank #mdr #mariage #viral #fyp,0,1,0,0,0,1,0,0,0,1
5,VN,7102569298102717723,1653695783,đẳng cấp là đây #xuhuong #tiktok,7001516540818572289,xa_kendy1998,,0,False,https://m.tiktok.com/v/7102569298102717723.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102569298102717723&source=h5_m,3065423,249,1009,1371,35618,7102569274027313947,7102569274027313947,24,7102569274027313947,original sound - xa_kendy1998,xa_kendy1998,7.001516540818572e+18,xa_kendy1998,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7102569329346071322.mp3,,False,False,,,,,[],0,0,British Indian Ocean Territory,#xuhuong #tiktok,0,0,0,0,0,0,0,0,1,0
6,SA,7083524368696986881,1649261540, ,6790373432917459973,Mto🇰🇼,"👇🏻

https://www.snapchat.com/add/ox-la?share_id=MjQwQ0FB&locale=ar_SA@calendar",0,False,https://m.tiktok.com/v/7083524368696986881.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083524368696986881&source=h5_m,9514048,12019,16497,63830,728895,7083524355900050177,7083524355900050177,72,7083524355900050177,original sound - ox8x8,Mto🇰🇼,6.79037343291746e+18,Mto🇰🇼,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7083524302573718273.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/04b4cdb266e5f70963002a1940580dd9.json,False,False,,,,,[],0,0,British Indian Ocean Territory,,0,0,0,0,0,0,0,0,0,0
7,IT,7073920408071818502,1647025443,I ravioli della nonna🤩 #nonna #ravioli,6806949138279089158,lucamercati03,Seguiteci su Instagram @merca_003 ❤️,0,False,https://m.tiktok.com/v/7073920408071818502.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073920408071818502&source=h5_m,47645599,30987,99911,17533,3855950,7059917351680002049,7059917351680002049,10033,7059917351680002049,Apri tutte le porte,Gianni Morandi,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/fc1e778e088f495aa9d87c748fb858ff,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/d3019930e9dc4511b3172afe131ff90a,False,True,,,,,[],0,0,British Indian Ocean Territory,#nonna #ravioli,0,0,0,0,0,0,0,0,0,0
0,US,7073978650323914026,1647039003,Have you heard about the thousands of people with faulty Samsung fridges? Posted by Joshua Clay #OhNo #ohnonononoo,6917309497179571206,Kathleen Scott,It’s me!,0,False,https://www.tiktok.com/@kathleenjscott/video/7073978650323914026?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073978650323914026&source=h5_m,57802967,40085,123017,11850,1818261,6586947002464996102,6586947002464996102,10036,6586947002464996102,Oh No,Kreepa,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/9d4ba025fbb541578bca83b158770608,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/9e4e254988e6486096f2d252e72885d2,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1491237429', 'external_song_key': 'apple_song_id'}]",0,0,British Indian Ocean Territory,#OhNo #ohnonononoo,0,0,0,0,0,0,0,0,0,0
1,US,7092996307505253675,1651466897,#driver #car #electriccar #driving #drivingschool #driverslicense #drivinglessons #drivingtraining #drivinglicense #Xsilence,7044872027455276078,Driving Lesson,"driving lesson
Xsilence super bright led headlights for cars",0,False,https://www.tiktok.com/@driving.lesson/video/7092996307505253675?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092996307505253675&source=h5_m,18780238,1342,68912,2803,662963,6863851886022232077,6863851886022232077,10036,6863851886022232077,深水炸弹十级震感,兮雅,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/c008746d70b14e68ac07b9b3cb0b37f8,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/0d6e7404fbfe478a8a73ea79f20ebc20,False,True,,,,,[],0,0,British Indian Ocean Territory,#driver #car #electriccar #driving #drivingschool #driverslicense #drivinglessons #drivingtraining #drivinglicense #Xsilence,0,0,0,0,0,0,0,0,0,0
2,ES,7091690250296102150,1651162807,Responder a @artistadasencasa encontré el diamante 🤯💎 #asmr #artistadasencasa #mining #españa,6620827400811806726,Artistadas en casa,"IG : @artistadasencasa
📩 ikigalmanagement@gmail.com",0,False,https://www.tiktok.com/@artistadasencasa/video/7091690250296102150?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091690250296102150&source=h5_m,10013589,2609,831,827,615265,7091690247146179334,7091690247146179334,72,7091690247146179334,original sound - artistadasencasa,Artistadas en casa,6.620827400811807e+18,Artistadas en casa,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7091690252405918470.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/b90e221a34a7e0685c1047fbd073e34c.json,False,False,,,,,[],0,0,British Indian Ocean Territory,#asmr #artistadasencasa #mining #españa,1,0,0,0,0,0,0,0,0,0
3,IT,7097135715741404422,1652430680,Il sogno americano 🇺🇸✈️ #tatuaggi #tatuaggio,6758897039154856966,gabrielepellerone,Tattoo Artist 🇮🇹 ROAD to 1M ✨,0,False,https://www.tiktok.com/@gabrielepelleronereal/video/7097135715741404422?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097135715741404422&source=h5_m,5212983,546,1370,3098,279136,7006275119468038145,7006275119468038145,10033,7006275119468038145,Empire State Of Mind,JAY-Z,,,False,False,,https://sf16-music-sign.tiktokcdn.com/obj/tos-useast2a-v-2774/86cce5ef49cc46c7bfc61117b825be79?x-expires=1653917102&x-signature=ZGX3RMmqteq60Kid0RW0fpke1gE%3D,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1440777683', 'external_song_key': 'apple_song_id'}]",0,0,British Indian Ocean Territory,#tatuaggi #tatuaggio,0,0,0,0,0,0,0,0,0,0
4,GB,7102234091751329030,1653617740,##hair #fyp #hairdressing #curlyhair,7096652284444951557,Hairstyles-UK,"🇬🇧🇬🇧🇬🇧🇬🇧
I am Hairdresser
Please follow my products and works",0,False,https://www.tiktok.com/@hairstyle_uk/video/7102234091751329030?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102234091751329030&source=h5_m,1485877,224,274,312,64159,7102234107052083973,7102234107052083973,72,7102234107052083973,original sound - hairstyle_uk,Hairstyles-UK,7.096652284444952e+18,Hairstyles-UK,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102234080099552006.mp3,,False,False,,,,,[],0,0,British Indian Ocean Territory,##hair #fyp #hairdressing #curlyhair,0,0,0,0,0,1,0,0,0,0
5,GB,7092367019550526726,1651320380, ,6629276743978205189,Naresh Vaghela,"Bollywood. hindi  gujrati  punjabi jokes old song
you tube Naresh Vaghela Leices",0,False,https://www.tiktok.com/@nareshleicester/video/7092367019550526726?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092367019550526726&source=h5_m,2665883,99,276,913,39724,7092366971995474693,7092366971995474693,72,7092366971995474693,original sound - nareshleicester,Naresh Vaghela,6.629276743978205e+18,Naresh Vaghela,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7092366979734014726.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/4a08bf8add8a07aa4d7e5d6ac0c99139.json,False,False,,,,,[],0,0,British Indian Ocean Territory,,0,0,0,0,0,0,0,0,0,0
