,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,loc,test,hash_foryou,hash_foryoupage,hash_fyp,hash_fypシ,hash_gabon,hash_humour,hash_pourtoi,hash_tiktok,hash_tiktokgabon,hash_viral
7,GA,7078427072951012613,1648074733,#duo avec @annabella_lamexicaine1 bnui,106174375611019265,Darcy Bonbon KezzakOo,"🇬🇦💃

Entre dans mon univers ☺️💃🥳 
Objectif 100k🙏🏾",0,False,https://www.tiktok.com/@darcybonbon/video/7078427072951012613?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078427072951012613&source=h5_m,124299,349,61,25,8918,7070604752014428974,7070604752014428974,72,7070604752014428974,One Lege (Contains music from: One Leg - Jay Hover),"Contains music from: ""One Leg""",6.791090497566918e+18,Jay Hover,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7070604774584781614.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c26edb710fd800b34a4f3f7dafbef7d9.json,False,False,Jay Hover,One Leg,One Lege (Contains music from: One Leg - Jay Hover),"Contains music from: ""One Leg""",[],0,0,Gabon,#duo,0,0,0,0,0,0,0,0,0,0
0,FR,7103056235045473542,1653809161,Répondre à @paolakiki137 🥰🥰🥰🥰❤️#pourtoi,6906204491223548930,Wenn_B ❤️,"🇬🇦/ 🇫🇷 Go pr 20k 🥺❤️
💌:biessadaniella028171@gmail.com
Diversité de TikTok",0,False,https://www.tiktok.com/@idress_241/video/7103056235045473542?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103056235045473542&source=h5_m,103233,168,95,27,5669,6791241214390700034,6791241214390700034,10033,6791241214390700034,Trouvez-la moi,Dadju,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/18097ba056e84c63bca674f5e8d6fd81,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/3ed7a4421ad442bc9ec6183af29a041f,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1440897840', 'external_song_key': 'apple_song_id'}]",0,0,Gabon,#pourtoi,0,0,0,0,0,0,1,0,0,0
1,FR,7094271612337360134,1651763828,Snap👻: josko3k / insta : josko_gram #joskotok #etudiant,6888816138362536966,Josko,"🇨🇲: Paris📍
👻: josko3k
insta : josko_gram
📩 : jossko25@gmail.com",0,False,https://www.tiktok.com/@joskotok/video/7094271612337360134?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094271612337360134&source=h5_m,150837,275,413,52,11993,7094271600941402885,7094271600941402885,72,7094271600941402885,original sound - joskotok,Josko,6.888816138362537e+18,Josko,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7094271606666660614.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/458f276a84b531d56ebd61a7ced8d639.json,False,False,,,,,[],0,0,Gabon,#joskotok #etudiant,0,0,0,0,0,0,0,0,0,0
2,ZA,7098293099864116486,1652700155,Obsessed with this songggg😭🔥,7036774348074320897,itskamo_ww,"LITERALLY LIVING! 
IG: kamo_ww",0,False,https://www.tiktok.com/@itskamo_ww/video/7098293099864116486?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098293099864116486&source=h5_m,2262617,1433,1601,25029,237654,7077565605511023365,7077565605511023365,10036,7077565605511023365,"Bafo (feat. Sizwe Alakine, K-Zaka, Djy Ma'Ten, Djy Zan SA, Djy Biza & M.J)",Mr.JazziQ,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/2ce11a64625d40ab984119f3338eb00a,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/04d5912adf824af28636c3210a4b565c,False,True,,,,,[],0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
3,FR,7097191139543059717,1652443584,#duo avec @its_hortensia,6865682423516431365,😍😍😍😍,,0,False,https://www.tiktok.com/@ongangui/video/7097191139543059717?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097191139543059717&source=h5_m,220854,222,65,60,9041,6974036426329426693,6974036426329426693,72,6974036426329426693,original sound - latatus224 (Contains music from: God Rest Yee Merry Tim Smith - Lazar 111),"Contains music from: ""God Rest Yee Merry Tim Smith""",6.892477883349419e+18,la tatus  224 🇬🇳🇬🇳😘,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6974036500216417029.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/dddce1a532dae4ee8d0dcbc9667008f5.json,False,False,Lazar 111,God Rest Yee Merry Tim Smith,original sound - latatus224 (Contains music from: God Rest Yee Merry Tim Smith - Lazar 111),"Contains music from: ""God Rest Yee Merry Tim Smith""",[],0,0,Gabon,#duo,0,0,0,0,0,0,0,0,0,0
4,FR,7102107278408453382,1653588211,@Barry ☺️☺️☺️,6689861694707909638,Astya🇬🇳💝,,0,False,https://www.tiktok.com/@astya224/video/7102107278408453382?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102107278408453382&source=h5_m,901981,238,98,150,36602,7093250098850728709,7093250098850728709,72,7093250098850728709,Number one (Contains music from: Number One - Dj Consequence & Dj Tarico),"Contains music from: ""Number One""",7.005517054229644e+18,Symplyciana,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7093250109030615813.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/409e1d8f877e3d05619b2ce25527dda7.json,False,False,Dj Consequence & Dj Tarico,Number One,Number one (Contains music from: Number One - Dj Consequence & Dj Tarico),"Contains music from: ""Number One""",[],0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
5,GA,7092431890782735622,1651335484, ,6960596488230700038,SERVITEUR DE JÉSUS CHRIST,MON COMPTE FACEBOOK: YANN ENGONGA🦾MOTIVATEUR n’arrêtez jamais de croire🦾⌛️❤️,0,False,https://www.tiktok.com/@serviteur.yann_engonga/video/7092431890782735622?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092431890782735622&source=h5_m,61784,198,10,119,5151,7068698706744331013,7068698706744331013,72,7068698706744331013,Fast Food Music Christ _ On dirait un bololé (Contains music from: On dirait un Bololé - Fast Food Music Christ),"Contains music from: ""On dirait un Bololé""",6.885767369996125e+18,David Okitakula Kazadi,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7068697754096225030.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/63065518e7794e5c3406a283b478402b.json,False,False,Fast Food Music Christ,On dirait un Bololé,Fast Food Music Christ _ On dirait un bololé (Contains music from: On dirait un Bololé - Fast Food Music Christ),"Contains music from: ""On dirait un Bololé""",[],0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
6,GA,7071585496362667270,1646481804, ,6675975679672566789,Queen👸🏽 Blue 💎,Bienvenue dans mon monde 🎉 que de la bonne humeur !🌺 viens rire et danser😘,0,False,https://www.tiktok.com/@diamondblue02/video/7071585496362667270?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7071585496362667270&source=h5_m,520791,1241,1200,24,38545,7071585430399093510,7071585430399093510,72,7071585430399093510,original sound - diamondblue02 (Contains music from: Couper-décaler - Teeyah),"Contains music from: ""Couper-décaler""",6.675975679672567e+18,Queen👸🏽 Blue 💎,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7071585475592522502.mp3,,False,False,Teeyah,Couper-décaler,original sound - diamondblue02 (Contains music from: Couper-décaler - Teeyah),"Contains music from: ""Couper-décaler""",[],0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
7,NG,7101430703228718341,1653430684,love the luxury life #princess #spoiled #classy,6638213339745058822,Maureen N,"23 
Aesthetician",0,False,https://www.tiktok.com/@maureenn1/video/7101430703228718341?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101430703228718341&source=h5_m,2773043,1649,1784,13171,144557,7063450248605125382,7063450248605125382,72,7063450248605125382,What once was(guitar ver) (Contains music from: Paris Dance - DJ JO),"Contains music from: ""Paris Dance""",6.810633243189544e+18,blackdoe,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7063450265860868870.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/0abb13d29a0d4048a4e9b09ed069707c.json,False,False,DJ JO,Paris Dance,What once was(guitar ver) (Contains music from: Paris Dance - DJ JO),"Contains music from: ""Paris Dance""",[],0,0,Gabon,#princess #spoiled #classy,0,0,0,0,0,0,0,0,0,0
0,GA,7100661869005802758,1653251675, ,150189664170172416,Andre Morgane Angels,,0,False,https://www.tiktok.com/@andremorganeangel/video/7100661869005802758?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100661869005802758&source=h5_m,103746,128,14,144,5995,7100664945234168582,7100664945234168582,72,7100664945234168582,original sound - andremorganeangel,Andre Morgane Angels,1.501896641701724e+17,Andre Morgane Angels,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7100664959172496133.mp3,,False,False,,,,,[],0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
1,GA,7084159353942560006,1649409385,#pourtoi #foryoupage #viral #astuces,6731164053370553350,Fatimata Camara,"Instagram :fatimata_cosmetics_et_onglerie 
Facebook :fatima cosmeticsetonglerie",0,False,https://www.tiktok.com/@fatimacosmeticetonglerie/video/7084159353942560006?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7084159353942560006&source=h5_m,8431085,6,10233,110330,137791,7053291785904327470,7053291785904327470,72,7053291785904327470,fuk bitches get money,lola,7.017627774652368e+18,lola,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7053291801976982318.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/c72b64ed9574a1662cf38b2aa95f9456.json,False,False,,,,,[],0,0,Gabon,#pourtoi #foryoupage #viral #astuces,0,1,0,0,0,0,1,0,0,1
2,GB,7102090242777189638,1653584244,#christian #christiantiktok #fyp #foryoupage #jesus,6633444747804229637,Masia Pinto,"Greetings Blessed one 😇 YOU are highly Favoured in Christ Jesus 
👉 IG/YT",0,False,https://www.tiktok.com/@masia_p2/video/7102090242777189638?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102090242777189638&source=h5_m,573031,2738,8869,24480,60824,7102090234132810502,7102090234132810502,72,7102090234132810502,original sound - masia_p2,Masia Pinto,6.63344474780423e+18,Masia Pinto,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102090220044421894.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e552270cb7b787cf740b7316d2897626.json,False,False,,,,,[],0,0,Gabon,#christian #christiantiktok #fyp #foryoupage #jesus,0,1,1,0,0,0,0,0,0,0
3,GA,7094949528641506566,1651921668,Miss en beauté made in @girlshair9,6593821648959569925,Flo Ria Na,"🇬🇦.
 Entre dans mon univers 💕",0,False,https://www.tiktok.com/@florianaofficiel/video/7094949528641506566?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094949528641506566&source=h5_m,133233,190,68,53,9595,7091773033417590786,7091773033417590786,10033,7091773033417590786,Tout Mailler,Justin Sossa,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/88f31a1330d5447c8fea8a6fe1781cc9,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/ebab02c1dc0f41969537a06d2bddf590,False,True,,,,,[],0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
4,GA,7102411887144357126,1653659133,@jaimepasleskornflakes 0,6785174893588694022,je tevois,"entre dans mon univers 🥳
🇿🇦 🇬🇦🇸🇳",0,False,https://www.tiktok.com/@jetevois96/video/7102411887144357126?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102411887144357126&source=h5_m,3618,37,19,60,190,7102411869469575942,7102411869469575942,72,7102411869469575942,original sound - jetevois96,je tevois,6.785174893588694e+18,je tevois,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102411864587455238.mp3,,False,False,,,,,[],0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
5,GA,7091342197819297030,1651081770,La big monster a waz ohhh😂😂😂😂,7037183547430192133,Sona👑,juste moi,0,False,https://www.tiktok.com/@kingsona241/video/7091342197819297030?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091342197819297030&source=h5_m,116189,173,331,3119,8324,7091342147466693381,7091342147466693381,72,7091342147466693381,original sound - kingsona241,Sona👑,7.037183547430192e+18,Sona👑,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7091342189808732933.mp3,,False,False,,,,,[],0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
6,GA,7090519510565866758,1650890224,#humour #tiktokgabon🇬🇦tiktok #damas_uk,6970721934888764421,damas_uk,Instagram : Damas_uk❤️,0,False,https://www.tiktok.com/@damas_uk/video/7090519510565866758?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7090519510565866758&source=h5_m,243936,759,415,4754,24720,7086167173646928645,7086167173646928645,72,7086167173646928645,original sound - ruth.ugo,Ru__thy❤️🧸,6.998638376975894e+18,Ru__thy❤️🧸,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7086167168278514437.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/98e28887cc90d7f51d7851f8396a27a9.json,False,False,,,,,[],0,0,Gabon,#humour #tiktokgabon🇬🇦tiktok #damas_uk,0,0,0,0,0,1,0,1,1,0
7,NG,7102360268755176710,1653647117,Follow on IG-Off._Kenny 🌟Let’s be friends🤍Link also on my bio #fypシ #kennytrip2 #viral #trend #xyzbca #teamsam🔥,6855187025558586373,Kenechukwu onyedika,"Just being me🤪
      💌IG -Off._kenny💌
💙I come from your country 💙",0,False,https://www.tiktok.com/@kennytrip2/video/7102360268755176710?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102360268755176710&source=h5_m,1196643,1516,364,6911,131614,6585869922914536198,6585869922914536198,72,6585869922914536198,Girls Like You (remix),B H A K T A A Y Y Y🌸,2.2217878024772403e+17,B H A K T A A Y Y Y🌸,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1607878398996485.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/8c920897d7af895c745db9163d76dcad.json,False,False,,,,,[],0,0,Gabon,#fypシ #kennytrip2 #viral #trend #xyzbca #teamsam🔥,0,0,0,1,0,0,0,0,0,1
0,GA,7087259871652891910,1650131279,Histoire de poster #gabon🇬🇦 #capgabon #fyp #foryoupage,190053625929588736,Nada bianca ❤️🧚‍♀️,"✨D A N S M O N MONDE✨
 🇨🇬🇬🇦🇱🇧🇫🇷
 Collaboration📥 
👻:Perla14bland
+110k",0,False,https://www.tiktok.com/@nada.bianca/video/7087259871652891910?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7087259871652891910&source=h5_m,77797,209,69,107,4383,7003791785331821317,7003791785331821317,72,7003791785331821317,original sound - richmec6,richmec6,6.986370814640965e+18,richmec6,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7003791889879010054.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/b7d860983cd598505c0b1e72930b0624.json,False,False,,,,,[],0,0,Gabon,#gabon🇬🇦 #capgabon #fyp #foryoupage,0,1,1,0,1,0,0,0,0,0
1,GA,7074482916151053573,1647156414, ,6920893210592412677,Noé marley,,0,False,https://www.tiktok.com/@marleynoe1/video/7074482916151053573?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7074482916151053573&source=h5_m,108642,92,73,739,3487,7074482842658540294,7074482842658540294,72,7074482842658540294,original sound - marleynoe1,Noé marley,6.920893210592413e+18,Noé marley,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7074482865764961030.mp3,,False,False,,,,,[],0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
2,NG,7094946037269302534,1651920854,Found this in my draft😭💔Nigeria 🇳🇬Whyy??!!🥲💔 #fyp #foru #xyzbca #mrheelariouz #thecapitals #why #how #viral,6799315231854248966,🤴🏽 KING OF REACTION 🤴🏽,"🤪😩MR WHYYY!!!HOWWW!!😭😭 
🚀Let’s get  to 2.7M🤲🏻 Follow me on Instagram🙏🏽",0,False,https://www.tiktok.com/@mr_heelariouz_/video/7094946037269302534?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094946037269302534&source=h5_m,1111677,3545,1294,8559,103181,7094946002053958406,7094946002053958406,72,7094946002053958406,original sound - mr_heelariouz_,🤴🏽 KING OF REACTION 🤴🏽,6.799315231854249e+18,🤴🏽 KING OF REACTION 🤴🏽,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7094945997205326598.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/61329a634cf631e950defbae0e9c6cd4.json,False,False,,,,,[],0,0,Gabon,#fyp #foru #xyzbca #mrheelariouz #thecapitals #why #how #viral,0,0,1,0,0,0,0,0,0,1
3,GA,7085050485027228933,1649616866,Répondre à @darcymba4,6979367516988654597,Paule-verlaine,suis une fille bien découvre moi pour le savoir 😊☯️🔥🌺🧸💙👑👇entre stp🇬🇦😘,0,False,https://www.tiktok.com/@paulerevenge2/video/7085050485027228933?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7085050485027228933&source=h5_m,89564,76,42,822,3367,6985865873705682945,6985865873705682945,10033,6985865873705682945,Ça Flingue,Genjutsu Beats,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/b9a9ebf399634184a5f588de809bf15a,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/546e91558d1741948de6aeb33c54a425,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1576997894', 'external_song_key': 'apple_song_id'}]",0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
4,GA,7093108784578432261,1651493086,@Or Nela Ngouah @Bergera Model ✈️,6826850753766654981,@barbydegod,modèle photo gabonaise 🇬🇦 🇲🇦,0,False,https://www.tiktok.com/@dalhiadalhia1/video/7093108784578432261?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093108784578432261&source=h5_m,283226,234,38,446,20766,7085445458276928262,7085445458276928262,72,7085445458276928262,original sound - s2a_973,S2a🦤,7.06168723700841e+18,S2a🦤,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7085445464933288709.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/18de90f59eafb4e78d5e6b4c5b1bc2c3.json,False,False,,,,,[],0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
5,GA,7092121632084397317,1651263246,@Emma’a ❤️,251267959678099456,Ashley_okili,E𝐧𝐣𝐨𝐲 𝐦𝐲 𝐩𝐚𝐠𝐞.🇬🇦💋,0,False,https://www.tiktok.com/@ashleyokili1/video/7092121632084397317?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092121632084397317&source=h5_m,212545,153,54,665,17252,7059870331707935494,7059870331707935494,10036,7059870331707935494,Encré,Emma'a,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/2deca31c0f374567a5870d79822bc01b,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9045cdb89354b03aefe8620983c7158,False,True,,,,,[],0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
6,GA,7097489913460968709,1652513150,#nouveauchallenge #tiktikgabon🇬🇦tiktok #johandr3 #comedie #humour #Interviewgabon🇬🇦,6915414231837639686,le docteur de la comédie,No bio yet,0,False,https://www.tiktok.com/@johan.dr3/video/7097489913460968709?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097489913460968709&source=h5_m,219805,821,502,3757,21995,7097337862596627205,7097337862596627205,72,7097337862596627205,original sound - johan.dr3,le docteur de la comédie,6.91541423183764e+18,le docteur de la comédie,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7097489060544940805.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e2d3119219d78442b637b39fa69faa3d.json,False,False,,,,,[],0,0,Gabon,#nouveauchallenge #tiktikgabon🇬🇦tiktok #johandr3 #comedie #humour #Interviewgabon🇬🇦,0,0,0,0,0,1,0,1,0,0
7,DE,7085597731355479302,1649744284,#respect #fyp #fürdich #tiktok #😭😭😭 #arthurdave55,6960539990200960006,arthurdave,"🤍🖤❤️
   Give love not war God bless y’all 🫡❤️🙏",0,False,https://www.tiktok.com/@arthurdave55/video/7085597731355479302?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7085597731355479302&source=h5_m,5315531,3103,2389,532,150722,7074328623267842821,7074328623267842821,72,7074328623267842821,original sound - arthurdave55,arthurdave,6.96053999020096e+18,arthurdave,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7074328642389838597.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/ec0d27a8414b61f7210fa97363138a71.json,False,False,,,,,[],0,0,Gabon,#respect #fyp #fürdich #tiktok #😭😭😭 #arthurdave55,0,0,1,0,0,0,0,1,0,0
0,FR,7082091145832041734,1648927841,Tu agis comme ça également ? #pourtoi #motivation #respect #réussir,6819722550357820421,Motivation du Succès,"Choisis ton destin en t’entourant des bonnes personnes 💸🚀
👇👇👇",0,False,https://www.tiktok.com/@motivationdusucces/video/7082091145832041734?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7082091145832041734&source=h5_m,3836803,3168,26018,2769,260179,7082091138014153477,7082091138014153477,72,7082091138014153477,original sound - motivationdusucces,Motivation du Succès,6.81972255035782e+18,Motivation du Succès,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7082091141797104389.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/230ec7aee8313db678a3dabdadef98d0.json,False,False,,,,,[],0,0,Gabon,#pourtoi #motivation #respect #réussir,0,0,0,0,0,0,1,0,0,0
1,FR,7102075943367314693,1653580915,Prêt à devenir une machine ? 🤯 #productivity #astuce #mindset #jefollowungarssurtiktok,6890532807678198785,Clément Vannier,"💎 CEO de rien du tout frère 
™️ Marketing / 💵 Finance / 🧠 Psychologie",0,False,https://www.tiktok.com/@cklemss9/video/7102075943367314693?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102075943367314693&source=h5_m,2018527,1226,7957,381,238665,7102075933259025158,7102075933259025158,72,7102075933259025158,original sound - cklemss9,Clément Vannier,6.890532807678199e+18,Clément Vannier,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102075931589659398.mp3,,False,False,,,,,[],0,0,Gabon,#productivity #astuce #mindset #jefollowungarssurtiktok,0,0,0,0,0,0,0,0,0,0
2,US,7102863683574975787,1653764324,#buga,6804532529326048261,MANTEYTWINS,"🕺🏿Al & Kel🕺🏿
DANCE | TALK | ENTERTAIN
✨LIKE, SHARE and FOLLOW✨",0,False,https://www.tiktok.com/@manteytwins/video/7102863683574975787?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102863683574975787&source=h5_m,895773,481,1963,15717,44602,7094280543700880134,7094280543700880134,72,7094280543700880134,original sound - silverboiii (Contains music from: Buga (Lo Lo Lo) - Kizz Daniel & Tekno),"Contains music from: ""Buga (Lo Lo Lo)""",7.074731521412941e+18,Kizzdanielvado,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7094280533207059206.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/cd1862d556b26ee80817e3a82fb209fe.json,False,False,Kizz Daniel & Tekno,Buga (Lo Lo Lo),original sound - silverboiii (Contains music from: Buga (Lo Lo Lo) - Kizz Daniel & Tekno),"Contains music from: ""Buga (Lo Lo Lo)""",[],0,0,Gabon,#buga,0,0,0,0,0,0,0,0,0,0
3,FR,7091203655881264390,1651049515, ,6816032957377479685,Deborah yowa,☝️☝️ my content offers asmr videos following emojis,0,False,https://www.tiktok.com/@deborahyowa/video/7091203655881264390?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091203655881264390&source=h5_m,25229418,13179,8612,2988,936050,7091203607571221253,7091203607571221253,72,7091203607571221253,original sound - deborahyowa,Deborah yowa,6.81603295737748e+18,Deborah yowa,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7091203635832457989.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/5689d39beb903c5c2e282fff114cb5d8.json,False,False,,,,,[],0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
4,FR,7099377814545255686,1652952712,#monsieurbb @to.tictoka C’est qui?🤣,6714105149243098118,Monsieurbb👦🏽,"Jovial 😃 drôle😁
 ♏️ 🤴🏽
Abonnez-vous à ma chaîne YouTube pour plus de vidéos",0,False,https://www.tiktok.com/@monsieurbb20/video/7099377814545255686?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099377814545255686&source=h5_m,1100487,4649,3803,346,102183,7096872649887943429,7096872649887943429,72,7096872649887943429,original sound - deguy_gh (Contains music from: Classic music - Insu Music),"Contains music from: ""Classic music""",6.81554218682758e+18,Deguy Gh🇬🇭🇳🇬,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7096872646713887493.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/af530105d08f168e9532865e39fdff80.json,False,False,Insu Music,Classic music,original sound - deguy_gh (Contains music from: Classic music - Insu Music),"Contains music from: ""Classic music""",[],0,0,Gabon,#monsieurbb,0,0,0,0,0,0,0,0,0,0
